conf,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,c_36,c_37,c_38,c_39,c_40,c_41,c_42,c_43,c_44,c_45,c_46,c_47,c_48,c_49,c_50,c_51,c_52,c_53,c_54,c_55,c_56,c_57,c_58,c_59,c_60,c_61,c_62,c_63,c_64,c_65,c_66,c_67,c_68,c_69,c_70,c_71,c_72,c_73,c_74,c_75,c_76,c_77,c_78,c_79,c_80,c_81,c_82,c_83,c_84,c_85,c_86,c_87,c_88,c_89,c_90,c_91,c_92,c_93,c_94,c_95,c_96,c_97,c_98,c_99
conf_20,-0.2068875,-0.19208975,0.13987206,0.0062380936,0.38217166,0.120440066,0.14154801,0.10261538,-0.11941511,-0.19500752,0.2589595,0.25179464,-0.16757216,0.14323261,-0.3223363,0.11815681,-0.23220935,0.10671019,-0.010817851,0.2088125,-0.15515496,-0.16682276,-0.34074736,-0.12730636,0.10312623,0.24457254,-0.22575644,-0.12215951,-0.1917681,-0.09062381,-0.051606424,-0.11059772,-0.058411732,0.18118267,-0.074256636,-0.27529624,-0.10330931,0.22611043,-0.23785873,0.06205615,-0.07909504,-0.10902333,-0.2660942,-0.10595069,-0.03620017,-0.105740644,-0.39659622,0.153054,0.040444933,0.08970692,0.15979914,0.15261567,0.24222188,-0.1475237,-0.047716852,0.19432665,0.24539445,0.13388723,-0.089979015,0.010667875,-0.22075997,-0.15782712,0.018727684,0.024672065,0.15534322,-0.15407947,0.20149392,0.11542012,-0.1975874,0.16480663,-0.21263081,0.026846696,-0.10906046,-0.122348525,0.24014424,-0.35361007,-0.1718129,0.085389875,0.18569115,0.1919496,0.36212134,-0.13355026,-0.33825627,0.1704427,0.13805433,0.20950074,-0.2546244,-0.23034635,-0.15209672,-0.23979793,0.1796995,-0.31031483,-0.23643738,-0.09823146,0.23858972,-0.16916527,-0.17863306,0.05311321,-0.20225455,0.18895204
conf_21,-0.2258029,-0.1841138,0.11911993,-0.100216255,-0.118176445,0.0002093477,0.106003344,0.19910575,-0.1770032,-0.2027095,0.20467176,0.15388183,-0.22679621,0.03491286,-0.26856554,0.23379405,-0.09522992,-0.18247415,-0.19302756,-0.1448079,-0.0011527123,-0.17906848,-0.008406081,-0.1542141,0.22919136,0.064537145,-0.22463645,-0.3002671,-0.12592891,0.08076806,0.0947614,-0.26018566,-0.40744674,0.22365597,-0.31410283,-0.057350792,-0.0806455,0.2885163,-0.14252695,0.08673231,-0.053837713,-0.0835476,-0.09198278,-0.298723,-0.16095679,-0.22890462,0.30211046,0.236883,0.022809017,0.20314787,0.19226328,0.26815987,0.28411752,-0.14943357,-0.13017336,0.012093584,0.32499322,0.2217114,0.09880558,0.14841573,-0.13655256,-0.24390431,-0.2456705,-0.27928287,0.17434493,-0.084068894,0.26513535,0.10131238,0.11463628,0.11062136,-0.13429295,0.00057121256,0.014796028,-0.11735843,0.17195347,0.39454424,-0.20425521,0.23751612,0.08653029,0.14764309,-0.12595418,0.055314127,0.38840368,0.11043306,0.16794361,0.09976566,-0.117375515,-0.19018388,0.039536227,-0.12554564,0.18509208,0.07637591,-0.17748424,0.27360702,0.13777144,-0.21175903,-0.08336848,-0.23413594,-0.045865957,0.41882852
conf_22,-0.07397942,-0.069199584,-0.010999084,-0.27554074,0.23466437,0.24975108,0.14170079,0.06322311,-0.15980825,-0.24883634,0.1477252,0.32487074,-0.18941383,0.12682205,-0.18374279,0.17190598,-0.227289,-0.101977296,-0.23722267,0.13163869,0.06008059,-0.22510028,-0.07128409,-0.22989577,0.23370707,0.13369521,-0.18457513,-0.15636523,-0.11670927,0.084084,0.0880676,-0.0831364,0.058575083,0.17983972,-0.09867957,-0.18120301,-0.17696679,0.18889526,-0.20647974,0.10958465,-0.17951842,-0.17791529,-0.01426017,-0.15971544,-0.123272605,-0.092966095,-0.4487028,0.13856897,0.38461193,0.05945382,0.22809756,0.18704304,0.21738386,-0.14054406,-0.20521207,0.20883363,0.17784195,0.050959684,-0.093415946,0.18623626,-0.23876324,-0.19390658,-0.2342732,-0.10726122,0.25350106,-0.32920462,0.15614124,0.20861074,-0.11747734,0.18251705,-0.13491437,0.15584427,-0.257076,0.08711131,0.20150943,-0.03434628,-0.26219904,0.23789473,0.20942329,0.15352502,-0.036035478,-0.08429882,-0.33918387,0.13647868,0.07626647,0.21070178,-0.21453908,-0.25719485,-0.28117168,-0.21161696,0.22247384,-0.13666162,-0.25986686,0.11627761,0.15210624,-0.30681175,-0.25967455,0.23461989,-0.18598501,0.022744745
conf_23,-0.0427858,-0.08194388,0.17443798,-0.20469542,-0.12333322,0.12510675,0.11047012,0.15630752,-0.12997866,0.04943612,0.14964922,0.048938908,-0.21961178,0.17109649,-0.09952139,0.22165233,0.1857842,-0.0738683,-0.016835364,0.19927827,-0.16427247,-0.19124825,-0.08105344,-0.21668255,0.22969466,-0.032977007,-0.25272414,-0.050895926,-0.12024466,0.22221851,0.174805,-0.1820135,-0.21396656,0.2289182,-0.31924954,-0.09819443,-0.19552384,0.056959204,-0.14727594,-0.15014532,-0.06620714,-0.18533601,-0.0030940927,-0.2282582,-0.12707798,-0.25467655,0.36204675,0.24165735,0.19802867,0.17679925,0.02870269,0.21185018,0.27044657,-0.09637843,-0.10336125,0.078709066,0.25517982,0.27739093,0.009533669,0.43854827,-0.14057948,-0.16327128,-0.31739146,-0.10595845,0.28915486,0.08018431,0.1273069,0.20921016,-0.03723642,0.037652317,-0.2131324,-0.2719822,-0.15366203,-0.1214474,0.2925379,0.33875185,-0.13567585,0.18762371,0.22499435,0.23280737,-0.053709097,-0.053361483,0.24696094,0.1796868,0.16107596,0.20998184,-0.031991445,-0.20627424,0.09599019,-0.22280599,0.12583694,-0.021288902,-0.13633592,0.17722441,0.13670878,-0.23174505,-0.064597376,-0.19264525,-0.24064386,0.2585073
conf_24,-0.11952853,-0.05025788,-0.051213942,0.30968112,0.15150288,-0.0011870614,0.3313602,0.13406247,-0.17872745,-0.17147219,-0.033813324,0.32393658,-0.10466575,0.1502616,-0.1688311,0.039262436,-0.08777403,0.1353858,0.022244893,-0.07833365,-0.25659856,-0.28872752,0.06174225,-0.20009342,0.18529265,0.23706971,-0.15986274,-0.16327871,-0.22065462,-0.08342231,0.17104456,-0.18862982,-0.15881982,0.20046107,0.077056535,-0.17600924,-0.0356502,-0.3695434,-0.14123252,0.2831179,-0.048210017,-0.04664576,-0.040719945,-0.3240165,-0.21356873,-0.0005371821,-0.14913343,0.18967903,0.39739335,0.13304351,0.10829175,0.11716235,0.4122291,-0.19162199,-0.19843854,0.20717406,0.17050079,0.112002395,-0.02068157,-0.19557698,-0.16033556,-0.108227305,0.11648855,-0.27996695,0.22555107,-0.2868789,0.16453011,0.14533,-0.30740723,0.10072027,-0.19505842,0.02736299,-0.14337829,-0.2621145,0.19971664,-0.40935487,-0.2631441,0.21004198,0.28982905,0.19103144,0.15975682,-0.10162545,-0.028460722,0.2024404,0.13507222,0.32064247,0.0006472282,-0.06041218,-0.27578643,-0.15505351,0.18496777,-0.33361435,-0.21019919,-0.04505069,0.063325234,-0.21490976,-0.0119257085,-0.10974647,-0.14185928,0.15703736
conf_25,-0.03802895,-0.17600997,0.1678932,-0.15206526,0.13186298,0.08128409,0.22450808,0.22697496,-0.15896305,-0.13549946,0.28297755,0.08655094,-0.28555954,0.10332113,-0.16652487,0.23765755,-0.14460222,0.1391806,-0.17063121,0.075466596,-0.08755617,-0.34074137,-0.10374434,-0.20012869,0.21979819,0.28158996,-0.14199501,-0.12265722,-0.2193187,-0.22814077,-0.017468823,-0.18299606,-0.2889421,0.22205645,-0.19842066,-0.09964399,-0.14497225,-0.045374583,-0.2340963,0.11879516,-0.1416161,-0.23157834,-0.11835201,-0.037611574,-0.113518745,-0.38361928,-0.108098686,0.16322464,0.14636965,0.19371267,0.14858428,0.20525323,0.092781335,-0.16483977,-0.21972647,0.16226509,0.23545049,0.15528288,-0.28246397,0.12345939,-0.24307387,-0.17803179,-0.3887126,-0.22264886,0.20355843,-0.21367908,0.24733828,0.13552867,-0.20847966,0.0789351,-0.20108649,-0.0665203,-0.23666336,-0.096536845,0.22301117,0.03396459,-0.09246483,0.09993669,0.20231992,0.12883179,0.03688428,-0.21443947,-0.031496704,0.1774,0.23714463,0.21382146,-0.11019416,-0.2380744,-0.080785416,-0.078512706,0.098779544,-0.3127312,-0.20601036,0.10127699,0.16195798,-0.24289528,-0.06993478,0.07518236,-0.19682874,0.102903634
conf_26,-0.022955775,-0.11696636,0.08761645,0.041819554,0.341755,0.05802953,0.393375,0.24547811,-0.110813566,-0.01265285,-0.015290312,0.2627216,-0.08147606,0.091549486,-0.17760913,0.1526584,-0.09252748,0.15057683,-0.096919015,0.0013196663,-0.0014479168,-0.040745765,-0.08396361,-0.13280883,0.20920742,-0.04810203,-0.13780583,-0.22251485,-0.29829884,0.1235967,0.14096618,-0.19895831,-0.17405216,0.1619762,0.116431385,-0.13746844,0.01977637,0.15998378,-0.20514631,0.10497155,-0.23003401,-0.10830829,-0.3262842,-0.2185098,-0.091879316,-0.19370425,-0.40698385,0.09064548,0.17872186,0.23806551,0.2130867,0.26833853,0.25808343,-0.16853862,-0.20971248,0.13732773,0.20334423,0.20691076,-0.09340704,0.28372142,-0.1307146,-0.061172456,0.096434966,-0.36630428,0.24715787,-0.35977286,0.25054502,0.100461446,-0.22523655,0.044302516,-0.27011427,0.41794696,-0.14533591,-0.41400287,0.16032371,-0.2458875,-0.27718973,0.12824678,-0.057586394,0.24970871,0.19193318,-0.023632756,-0.26978108,0.3110136,0.1587599,0.10753321,-0.084508374,-0.1160351,-0.27893427,-0.21837047,0.24891855,-0.30935553,-0.16400471,-0.04540194,0.26004693,-0.25031036,-0.11123918,0.1585686,-0.19969743,0.26032504
conf_27,-0.01310863,-0.14938655,-0.09888534,-0.15548229,-0.17343047,0.0692296,0.33392677,0.17306925,-0.20706908,-0.35470697,0.05816998,-0.09933055,-0.21110849,0.21090157,-0.20157191,0.29364845,0.049151454,-0.39200494,-0.29491925,-0.04645605,0.22478653,-0.15515785,0.07014443,-0.18905282,0.23807758,0.014818078,-0.07051563,-0.25383893,-0.21249478,0.25594994,0.10413318,-0.23108964,-0.14002955,0.24144562,-0.33416834,-0.09392591,-0.08488614,-0.35553774,-0.21120894,-0.124843106,-0.011343495,-0.16572864,-0.027311942,0.20349377,-0.20282763,-0.23479296,0.15465505,0.13807905,0.29176658,0.18088044,0.07000904,0.13489504,0.34763876,-0.07407734,-0.20665964,0.12733145,0.24819385,0.19568434,0.25538787,-0.034649923,-0.26497617,-0.18251546,-0.27574328,-0.1440898,0.20881148,0.34721184,0.24094518,0.29719883,0.21618189,0.18484718,-0.10093085,-0.36319748,-0.047843665,-0.23352924,0.20418552,0.42566937,-0.3128543,0.18613371,0.3089072,0.10300476,-0.4857074,0.33197528,0.21597904,0.2218572,0.09948876,0.20493071,-0.013615059,-0.15214778,0.02311485,-0.15795882,0.14247733,-0.19742672,-0.17131001,0.3967279,-0.14027674,-0.25068593,-0.05314225,-0.06825986,-0.20173502,0.14528322
conf_28,-0.21614513,-0.14208841,-0.07876816,0.2677976,0.2227631,0.023678906,0.3211093,0.117220804,-0.14102522,0.059963778,0.13281412,0.18933801,-0.24858545,0.14092307,-0.2632657,0.13294952,0.24813089,0.16053386,-0.101928495,-0.059586853,-0.21750721,-0.090874955,-0.239775,-0.17039803,0.186303,0.06686271,-0.25772294,-0.20170699,-0.1653963,0.34670147,0.23110011,-0.12405985,-0.10014387,0.14800107,-0.2552596,-0.20774025,-0.18667951,0.079235196,-0.18114457,0.028536342,-0.080225386,-0.1535769,-0.04487709,-0.19395421,-0.14032453,-0.2871655,-0.13514778,0.095213674,0.33383125,0.22769138,0.08508332,0.06243924,0.30124822,-0.22496401,-0.1600112,0.15703933,0.138272,0.16135915,-0.08395584,0.1993209,-0.20846128,-0.15380424,-0.005079532,-0.17184386,0.22279997,0.02710421,0.20050874,0.096763,0.0371429,0.13425496,-0.16226996,0.015592678,-0.0652941,-0.2771078,0.33137396,-0.018278357,-0.19978732,0.23175901,0.31335145,0.057460513,0.12296658,-0.52172613,-0.21216835,0.17186818,0.058782402,0.2259064,-0.13011703,-0.10574615,0.0072983573,-0.14347057,0.20677933,-0.23362324,-0.16998653,0.15667978,0.16463725,-0.14417444,-0.05544176,-0.2098844,-0.14191222,-0.13747954
conf_29,-0.14788744,-0.15100597,0.1945078,-0.106288746,-0.120517,0.076998025,0.17027374,0.17057197,-0.13991988,-0.04413835,-0.09694115,0.2358365,-0.10677537,0.10196094,-0.06536436,0.055772386,-0.03955029,0.06993057,-0.18415709,-0.08698708,0.16444868,-0.34999588,0.020613499,-0.092033446,0.14780572,0.1704623,-0.19862711,-0.05196643,-0.12733641,-0.29896986,-0.012035935,-0.29455692,-0.10409726,0.369152,0.052672688,-0.19777322,-0.0714434,0.3196481,-0.24811855,-0.10531028,-0.21139804,-0.25061816,-0.31250447,0.033078384,-0.23942555,-0.14144705,0.03961174,0.2145371,0.20799665,0.10677528,0.2498782,0.21450803,0.025087975,-0.28467783,-0.13106728,0.03452911,0.20734513,0.22530362,-0.06837234,0.28703332,-0.03131205,-0.29790825,-0.0323117,-0.26925144,0.09370456,-0.43709087,0.19345407,0.19017605,-0.20002112,0.0214262,-0.12262355,-0.739927,-0.14203726,-0.33889088,0.21017644,-0.072902575,-0.21963936,0.11922107,0.16874622,0.12268508,0.21278802,-0.069811665,-0.141914,0.062696055,0.10697431,0.06387437,-0.13093357,-0.19024871,-0.04920075,-0.23938484,0.037059445,-0.41163102,-0.14776924,0.20909147,0.11565572,-0.21346387,-0.023336962,-0.061897624,-0.10707755,0.05137813
conf_30,-0.14620177,-0.19136523,0.13687378,-0.07795964,0.058283087,0.14576988,0.17591733,0.26044258,-0.33453646,-0.32206962,0.25778812,0.22714612,-0.2348201,0.21041542,-0.19700989,0.11938379,-0.20616426,0.1019088,-0.14262493,-0.008304176,-0.12058674,-0.28007343,-0.031720046,-0.19513072,0.12897511,0.10960069,-0.16891381,-0.2134756,-0.22040361,-0.15734649,0.08112368,-0.16727205,-0.22711027,0.09644134,-0.20753603,-0.23607296,-0.25714007,0.049700826,-0.15296425,0.19098231,-0.13974643,-0.08636266,-0.12209087,0.023689779,-0.24892469,-0.25274333,-0.5914919,0.22576302,0.3931407,0.18601872,0.23702924,0.291482,0.069217615,-0.28130862,-0.1235955,0.22951493,0.23233081,0.24740605,-0.14203377,-0.041355386,-0.19084615,-0.11997775,-0.1297266,-0.06788925,0.17454721,-0.2874501,0.3246761,0.20287296,-0.10456896,0.18463266,-0.162579,0.039705504,-0.12570944,0.029091237,0.13014728,-0.11553415,-0.14056422,0.17092328,0.159686,0.20452578,-0.01362516,0.22002338,0.045147117,0.2513196,0.17163953,0.115125544,0.08436313,-0.15623964,-0.29299068,-0.2024727,0.05659702,-0.1493412,-0.25571653,0.18240468,0.2026786,-0.19028422,-0.111047626,0.20007747,-0.2557632,0.11558371
conf_31,-0.2174246,-0.17056143,0.012787489,-0.18638459,-0.19669193,-0.041179888,0.16681302,0.10994101,-0.14446554,-0.21449472,0.23993395,0.23746985,-0.20650163,0.20189796,-0.25630435,0.2698588,-0.102951095,0.07730666,-0.15848213,0.02738816,0.30301964,-0.20495069,-0.21920854,-0.19177422,0.18259063,0.25393447,-0.17262696,-0.049361944,-0.20809098,0.020566545,0.24259204,-0.22371688,-0.19064811,0.13850482,-0.04756798,-0.08180977,-0.22659251,-0.0038357854,-0.21619312,0.31742153,-0.06203034,-0.14900932,-0.02694064,0.04685746,-0.10298483,-0.28036976,0.39926618,0.1573291,0.32603806,0.13825628,0.082044385,0.05828395,0.40785542,-0.09029829,-0.19839987,0.06938267,0.2468912,0.21763864,-0.0058496767,0.30472985,-0.10535887,-0.21129134,-0.07366489,-0.23917285,0.16937692,0.29023728,0.091802895,0.27871192,0.05110731,0.1389876,-0.18269242,-0.19525287,-0.19040294,-0.04584024,0.20553504,0.1171362,-0.17475642,0.10677635,0.11119046,0.17261916,-0.018399157,-0.1178028,0.23646878,0.2494542,0.17738795,0.20367809,0.0832238,-0.2795913,-0.08403259,-0.15965956,0.19948933,-0.37305304,-0.30236498,0.21443245,0.101782076,-0.07385564,-0.17796296,-0.005181713,-0.07961085,0.0013320999
conf_32,-0.19999598,-0.15873855,0.19353372,-0.16048177,0.27972046,-0.037489098,0.23616192,0.054185938,-0.1884685,-0.19786727,-0.03879577,0.29561844,-0.19709872,0.10419116,-0.21093354,0.23959722,0.0034197012,0.1034257,-0.11617141,0.2587976,-0.17981267,-0.14831395,-0.2971333,-0.19046399,0.2558101,0.047292512,-0.3177226,-0.14602773,-0.15302289,0.039044466,-0.011068463,-0.20930496,-0.23453124,0.17901565,0.071740665,-0.056714177,-0.23958431,-0.11885083,-0.14696518,0.23754221,-0.17594105,-0.12582763,-0.21701907,-0.2190651,-0.21389993,-0.19002433,-0.30857685,0.1680284,0.2586016,0.11598064,0.14998905,0.09468977,-0.18204741,-0.18003044,-0.14018188,0.17671497,0.24322817,0.22868551,-0.3041635,0.19139567,-0.14761323,-0.1511212,-0.26874244,-0.33024356,0.096944675,-0.07109666,0.21406516,0.11507094,-0.108672984,0.10718692,-0.21650924,0.17714076,-0.20895047,-0.2143214,0.112285756,-0.2814178,-0.28116813,0.28297424,0.06368975,0.13785964,0.21149196,-0.028684929,-0.055033267,0.18232426,0.17059824,0.12840223,0.1459878,-0.2232891,-0.1463087,-0.03229873,0.17806816,-0.23382749,-0.2924846,0.15157051,0.020996708,-0.24312775,-0.14828266,0.34267575,-0.1681349,-0.2983644
conf_33,-0.15202047,-0.22551754,0.025096767,-0.25836134,-0.07931488,0.22980948,0.23723798,0.21273652,-0.26460326,-0.24289586,0.026860632,0.02588732,-0.12841918,0.115551986,-0.068265736,0.20219018,0.03175726,-0.27336752,-0.009851342,-0.110866375,-0.10427126,-0.2217997,0.064923234,-0.1981419,0.18487304,0.23604603,-0.17064427,-0.13611667,-0.075654455,-0.19301501,0.13123573,-0.24514224,-0.3790043,0.30603376,-0.21665126,-0.09881775,-0.18678765,-0.060043987,-0.20640163,0.038601346,-0.18303858,-0.30831435,-0.07437721,0.19688709,-0.30135438,-0.2813376,0.37215889,0.2032804,0.26953098,0.23783502,0.11123691,-0.063296445,0.13736661,-0.19571471,-0.2788576,0.1481108,0.1813207,0.157412,0.07258631,0.07127856,-0.18713668,-0.27175668,-0.16806439,-0.29117876,0.1524607,-0.03435194,0.13304393,0.26441878,0.045839753,0.10529041,-0.3143581,-0.3528643,-0.022928376,-0.2192783,0.20149933,0.19120973,-0.21681046,0.19257659,0.19146127,0.2381999,0.067717664,0.07356817,0.05028074,0.11055779,0.33551642,0.11368642,0.15455817,-0.18575293,-0.06940675,-0.22703493,0.0485409,-0.120731585,-0.27099952,0.44924086,0.040152606,-0.21509202,-0.336737,0.005892903,-0.2364,0.1301484
conf_34,-0.2091587,-0.2649131,0.17935003,-0.2048324,0.27225107,0.017522631,0.122931324,0.173878,-0.2239715,-0.041908834,0.07121385,0.1043955,-0.17907195,0.22183609,-0.062425215,0.23925377,-0.10211755,0.23954473,-0.109721504,0.20508598,-0.23388527,-0.17464048,-0.027182108,-0.14592609,0.27145702,0.1416516,-0.17198606,-0.20797765,-0.21434414,0.25291076,0.16370314,-0.14677228,-0.0937116,0.15484506,-0.18885961,-0.118797384,-0.07792769,0.17399597,-0.113395125,0.046824105,-0.049622092,-0.1482615,-0.1641235,-0.037737004,-0.18942839,-0.35928017,-0.47374737,0.15249255,0.25222135,0.15951858,0.17615859,0.28487483,0.14206064,-0.19923373,-0.18882555,0.12891278,0.20010826,0.19547889,-0.14474654,0.2725343,-0.3103737,-0.14614765,-0.036132947,-0.06585729,0.21556328,0.010642167,0.2774729,0.28265497,-0.1955487,0.16924617,-0.1479861,-0.056075986,-0.1486522,-0.14137036,0.13876429,-0.011916898,-0.113262445,0.20433837,0.17473638,0.23748536,-0.014706953,-0.083747186,-0.26619598,0.22873224,0.1124969,0.2502776,-0.22224352,-0.20340158,-0.013101079,-0.0138953235,0.1827105,-0.026984105,-0.22067946,0.32501453,0.18168554,-0.27088308,-0.23309647,0.17795323,-0.33999234,0.099407636
conf_35,-0.13341568,-0.17301017,0.17326486,-0.10913771,-0.16650112,0.2438481,0.20667511,0.16413178,-0.21355417,-0.014807644,0.43833414,0.018354464,-0.10521803,0.09982926,-0.013053184,0.29556793,0.085424356,0.11937107,-0.10029578,0.35353926,0.012926763,-0.24853836,-0.24067089,-0.21661383,0.22842188,0.21305521,-0.18105946,-0.19555324,-0.25695336,-0.3431077,-0.015744798,-0.17352344,-0.03771635,0.32781193,-0.3513896,-0.05710776,0.028275559,-0.07917469,-0.19231209,0.090585716,-0.0019860123,-0.19949497,0.020598626,-0.12973148,-0.16981904,-0.2661175,0.24152422,0.24258372,0.17921674,0.22753894,0.18137702,0.12873174,0.2323253,-0.1984902,-0.14912327,0.15726463,0.32964608,0.22065482,-0.09642836,0.25268847,-0.24903464,-0.23050353,-0.3611148,-0.20278935,0.17392115,0.14797448,0.14905615,0.31292084,-0.05250475,0.091560476,-0.1764696,-0.30130923,0.07078456,-0.052570034,0.21875091,0.27260777,-0.22143205,0.19971822,0.22571732,0.15025857,-0.048948385,-0.17989199,0.08428338,0.20611784,0.14786375,0.22190784,-0.36895886,-0.28333867,-0.062440403,-0.17166731,0.18783233,0.056590237,-0.20383339,0.32571143,0.047053553,-0.24392582,-0.15282573,-0.25060827,-0.09628836,0.14602177
conf_36,-0.18214145,-0.13381194,0.005230712,-0.13601582,0.30374807,-0.19747435,0.22529316,0.18472214,-0.13204351,-0.07735027,0.118827485,0.098136574,-0.18522131,0.11697231,-0.24145383,0.14029954,-0.085647546,0.02619388,-0.16731046,0.224885,-0.063462116,-0.20609409,0.11311904,-0.16769284,0.1863832,0.27094072,-0.201132,-0.1444988,-0.1154057,0.05413524,0.1884079,-0.16993369,-0.0864491,0.23346098,0.012302246,-0.21887612,0.061477132,-0.13176177,-0.23998134,0.19883241,-0.11920243,-0.15764095,-0.18304501,0.013711437,-0.13946831,-0.15780233,-0.10199905,0.2988912,0.002696523,0.14223143,0.22880535,0.043502066,0.27140993,-0.2158455,-0.23638159,0.14742617,0.15667096,0.18564713,-0.13108923,0.15695372,-0.19348755,-0.13605912,0.0059573306,-0.15386689,0.17541471,-0.08231966,0.20409398,0.20160031,-0.033474516,0.19754367,-0.09754057,-0.048375152,-0.3850325,-0.06620387,0.17551981,-0.21116512,-0.1543863,0.2157467,0.3115448,0.24469611,-0.0601904,-0.06573214,-0.24194066,0.114981815,0.15900388,0.18563823,-0.37186122,-0.18121064,-0.23861292,-0.103274815,0.17357193,-0.07470777,-0.12671483,0.2883046,0.13090368,-0.20596704,-0.19537008,0.023426576,-0.14789802,0.110799454
conf_37,-0.22440343,-0.19154182,0.09811302,-0.038183358,-0.05306621,0.03042579,0.098102935,0.22453742,-0.22696404,-0.36003587,0.19986546,0.195393,-0.17249925,0.22057743,-0.17243394,0.14785017,-0.12498831,0.09001507,-0.27181453,-0.09667035,0.32308233,-0.27025804,-0.162473,-0.15014738,0.24047314,0.097830825,-0.21686567,-0.1269646,-0.21546,-0.09938676,0.07602429,-0.23710755,-0.22019407,0.2859676,-0.22658662,-0.08425287,-0.07599711,0.21931525,-0.080431715,0.09957918,-0.12771952,-0.23417647,-0.18203028,0.102183804,-0.15360682,-0.3508907,0.030840574,0.22243579,0.119873144,0.16202849,0.18851261,0.099925354,0.20660892,-0.21759848,-0.27490705,0.114071794,0.17586751,0.15802883,-0.06329166,0.083316825,-0.110468395,-0.20622186,-0.46426892,-0.2743783,0.2857559,-0.110569306,0.26241395,0.26130348,-0.10683154,0.14141963,-0.12422349,-0.68312913,0.08329617,-0.04684859,0.049703047,0.14328834,-0.07699599,0.17033054,0.34533867,0.133259,0.030348815,-0.21371269,0.12464092,0.24567668,0.16865784,0.25136065,-0.109462745,-0.21525903,-0.16559002,-0.08881928,0.13455504,-0.23950951,-0.16201341,0.22226632,0.009720072,-0.18819839,-0.26840258,0.1551083,-0.2566025,-0.01772576
conf_38,-0.21172951,-0.18609886,0.12502953,-0.21303289,0.2840776,0.16967085,0.35665002,0.1806134,-0.17711577,-0.25794098,-0.008178156,0.23683845,-0.118296474,0.051409185,-0.12490236,0.2553627,0.09766939,0.092219904,-0.34103873,0.05209979,-0.15364876,-0.12685671,-0.22255222,-0.28516376,0.22794054,0.061590444,-0.17648695,-0.14752807,-0.09666162,0.056513194,0.10365711,-0.09923093,-0.19630554,0.19077691,-0.01958838,-0.17757809,-0.09536627,-0.17145638,-0.18135838,0.37140825,-0.21535954,-0.13892072,-0.033478096,-0.09865862,-0.23982361,-0.2625807,-0.27047294,0.21369599,0.28015026,0.16264366,0.109512545,0.16241567,0.3728334,-0.24006234,-0.24275091,0.16531052,0.13753967,0.10321901,-0.15388152,0.16710903,-0.13323541,-0.17468476,-0.008571953,-0.338461,0.20927882,-0.24692515,0.20041372,0.0860163,0.0073315795,0.1653917,-0.24493514,0.3439991,-0.17884119,-0.014032374,0.24584822,-0.064691655,-0.34255305,0.22702576,0.013608398,0.1965877,0.0048384434,-0.1557246,-0.3627668,0.28333297,0.11218289,0.21456176,-0.28814602,-0.20620959,-0.20266263,0.019486757,0.1380627,-0.259304,-0.22029658,0.15467915,0.12301549,-0.24801196,-0.21446067,0.2024639,-0.12942238,0.048487335
