problem,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
f17_i1,0.30122858,-0.15593366,0.18718672,-0.119164474,-0.19271001,0.17295136,-0.26015157,-0.11571556,0.22606088,-0.17378794,0.2622761,-0.22693738,0.18976156,-0.20160183,0.20693661,-0.1577817,-0.13272838,0.17518705,0.11034019,0.23375489,-0.16097571,-0.18209763,-0.19132528,0.22544464,-0.19132726,0.24316086,0.17905214,0.113414735,0.23248516,0.2806637,0.1464411,-0.1615048,0.26010808,0.11281833,0.18279612,0.15986155,0.26910222,0.1899871,0.2565463,-0.1990717,-0.14359464,0.26821965,0.1148827,-0.29955822,0.1570553,0.115920104,0.22267835,0.13739729,-0.15768385,0.232768,-0.21369958,0.2309753,0.2608233,0.117219344,0.2720138,0.2434003,-0.24716927,-0.14158261,-0.22205384,0.2287737,0.1915459,0.18793933,-0.2629893,-0.2686345,-0.18066925,-0.2687432,-0.24603885,-0.06701121,-0.25960463,0.31808034,0.30062348,0.2861185,-0.08918474,-0.14224026,-0.20747031,0.18688506,0.22018282,-0.22542742,-0.21353549,0.10928053,0.11944895,-0.16746698,0.01848696,-0.22713076,0.20580117,-0.1792094,-0.11686799,0.13078122,-0.08582235,-0.07684456,-0.13856825,0.19112465,0.11742037,0.09765406,0.16154264,-0.22837019,-0.25532252,0.24547085,0.2562587,0.22715332
f17_i2,0.17575948,-0.1944735,0.15436845,-0.17652693,-0.21220274,0.13597995,-0.2604462,-0.18529455,0.22388496,-0.12780966,0.115070716,-0.21668762,0.1373542,-0.1920565,0.21155217,-0.15332504,-0.2622052,0.19985531,-0.21924545,0.13186544,-0.21767671,-0.21316536,-0.30994856,0.15520875,-0.18606374,0.06125885,0.23640303,0.16959752,0.17327413,0.19901757,0.1649394,-0.21601391,0.3290415,0.2018583,0.18741709,0.19123957,0.15099303,-0.06945416,0.2283269,-0.084090106,-0.120887995,0.17372282,0.17650643,-0.2735134,0.22273213,0.22901264,0.16192827,0.16168882,-0.2005648,0.28563565,-0.20360492,0.14069246,0.17293994,0.2853381,0.2787206,0.1854887,-0.26898724,-0.1915703,-0.16225019,0.10179423,0.15477975,0.30738774,-0.22963353,-0.22443864,-0.22740196,-0.22950141,-0.1203024,0.034011904,-0.19953941,0.25402492,0.107040845,0.09244426,0.22502665,-0.30272684,-0.1885044,0.23581226,0.18065827,-0.14174886,-0.11341896,0.1453896,-0.23884939,-0.2228333,0.28493276,-0.19823828,0.26373383,-0.24468224,-0.16058089,0.17744298,-0.09833854,0.015238472,-0.29306766,0.30607253,0.054051254,0.059254196,0.19793297,-0.22850905,-0.28000468,0.3012733,0.15027331,0.109049596
f17_i3,0.17990299,-0.1560274,0.31362522,-0.20642805,-0.11380674,0.2382154,-0.21002705,-0.17249662,0.15553984,-0.2301417,0.20556825,-0.23104748,0.23781934,-0.19638564,0.17809702,-0.20048203,-0.20112866,0.20745155,-0.002772742,0.23583141,-0.14177044,-0.27585116,-0.22106928,0.1512534,-0.23467802,0.17414498,-0.0141210165,0.13111617,0.11505247,0.18698333,0.3153986,-0.2874645,0.18003212,-0.05575508,0.26251933,0.10775126,0.16398516,0.078678116,0.1626478,-0.19276622,-0.073235646,0.24283792,0.2612561,-0.30760884,0.12090603,0.3054978,0.1723148,0.25360918,-0.24521196,0.20998408,-0.21500309,0.24282408,0.16573042,0.21300828,0.16713367,0.19355017,-0.25603437,-0.16813123,-0.14525051,0.21067086,0.25662416,0.20498717,-0.2623241,-0.16783796,-0.191701,-0.22015491,-0.24720359,0.21595648,-0.17617777,0.2169719,0.25787607,0.24494226,-0.19464327,-0.19407296,-0.15400027,0.16292803,0.20140868,-0.21766533,-0.14956838,0.17173569,0.044942096,-0.18696104,0.0047278814,-0.18207769,0.07873219,-0.155811,-0.21547388,0.17792208,-0.23976731,0.28333697,-0.2728127,0.312276,-0.0044036605,0.07635705,0.11731772,-0.1376711,-0.19455248,0.2188367,0.23100783,0.15031321
f17_i4,0.21906765,-0.25978458,0.34603253,-0.22952843,-0.16632222,0.16386065,-0.24765186,-0.17805234,0.13655283,-0.26880127,0.14243159,-0.21770458,0.20350823,-0.23912147,0.23866281,-0.31926242,-0.20962387,0.2189034,-0.11169492,0.20836413,-0.23791814,-0.23767659,-0.1974247,0.1925231,-0.24277352,0.0719194,0.028988438,0.17209576,0.18906665,0.17174439,0.23071752,-0.15108454,0.22661832,0.059048712,0.20074445,0.18380822,0.14914277,0.09968406,0.055754527,-0.23562257,-0.13553621,0.22790867,0.28054154,-0.18845825,0.23017608,0.1209094,0.17289412,0.12595133,-0.15527596,0.09954025,-0.22689478,0.20582175,-0.04286979,0.28691906,0.31284612,0.11760653,-0.1602459,-0.25123894,-0.1951764,0.02745974,0.25584486,0.19551255,-0.21361406,-0.13953404,-0.18761352,-0.17607732,-0.30901188,0.2559148,-0.28929436,0.2627973,0.054812323,0.1061862,0.025115341,-0.21255557,-0.17355098,0.1724255,0.28068054,-0.13892472,-0.20678121,0.24157986,0.2862866,-0.21251498,-0.118261166,-0.22264482,0.33586165,-0.1688708,-0.09371017,0.056516636,-0.2342813,-0.018119456,-0.2711244,0.25001755,0.018982327,0.21553855,0.11563639,-0.1484379,-0.19888833,0.2737485,0.19060718,0.1539397
f17_i5,0.19342098,-0.19605912,0.09044029,-0.1843699,-0.18864276,0.1781806,-0.10930613,-0.25382167,0.2202927,-0.17657432,0.27270532,-0.14150259,0.14892489,-0.2071204,0.15334798,-0.19017823,-0.19547531,0.1412684,0.26301304,0.23538356,-0.18584087,-0.11990033,-0.25450686,0.2537816,-0.27056596,0.32000953,0.11871995,0.03936896,0.2188864,0.30823573,0.08026857,-0.22518355,0.20106903,0.08999031,0.24889426,0.17880242,0.0706402,0.22490695,0.17363092,-0.2432619,-0.09791065,0.13430409,0.26949024,-0.1665412,0.1060379,0.19466187,0.28110877,0.07227956,-0.1831017,0.27498436,-0.11358344,0.2553543,0.30995694,0.21025522,0.27756587,0.20319743,-0.24415927,-0.23087001,-0.25069934,0.07160144,0.24028225,0.2365682,-0.31580076,-0.13866696,-0.19433501,-0.21706857,-0.17720917,-0.0069522397,-0.18778086,0.21407235,0.35481438,0.318662,-0.18970208,-0.27321655,-0.146622,0.21150292,0.1329434,-0.08705516,-0.27195445,0.20582847,0.08761088,-0.25919506,-0.13260561,-0.1940839,0.16079801,-0.21916328,-0.23874538,0.28758052,-0.22646582,-0.16166621,-0.26884803,0.13152702,0.26776135,0.09343022,0.16280362,-0.27468872,-0.10416991,0.18072978,0.2556303,0.14240576
f18_i1,0.22220968,-0.19805953,0.092655316,-0.17152216,-0.16688621,0.1823941,-0.19754285,-0.22724637,0.23757245,-0.2378372,0.1713013,-0.2697711,0.20070022,-0.099238805,0.21531795,-0.24820356,-0.24362609,0.24133995,0.3331825,0.160136,-0.23667133,-0.14040244,-0.18381129,0.21193823,-0.16640805,0.11070779,0.2310059,0.12385603,0.1528879,0.2703539,0.18885265,-0.12730871,0.21997641,0.15130326,0.22841135,0.17664015,0.21021488,0.33712736,0.20242949,-0.2436129,-0.20180607,0.19367664,0.20378137,-0.17117614,0.114747025,0.16547075,0.23003946,0.26551512,-0.23555484,0.28237438,-0.22642362,0.21406332,0.2720266,0.13877112,0.2938972,0.23501265,-0.22227044,-0.22354107,-0.2761897,0.16703801,0.1352658,0.22945443,-0.1630315,-0.18923898,-0.18784142,-0.18534614,-0.24985752,-0.11426965,-0.20046522,0.1995911,0.3078215,0.2869663,-0.27560443,-0.35142884,-0.11936086,0.17321983,0.1962079,-0.115871206,-0.20596592,0.22707726,0.13049671,-0.23036009,0.18326576,-0.17459011,0.030147905,-0.15052605,-0.17365476,0.16854179,-0.14329664,-0.21192555,-0.20519076,0.19137025,0.121940136,0.14879556,0.2441961,-0.21673414,-0.23464972,0.21482606,0.18245053,0.18476437
f18_i2,0.23004769,-0.06802701,0.11468529,-0.19453585,-0.24062674,0.22883788,-0.26454368,-0.19133897,0.11683207,-0.23181644,0.19613014,-0.20718464,0.27197334,-0.15929349,0.26196557,-0.253422,-0.11871906,0.12071737,-0.0007371174,0.21470943,-0.18268394,-0.1972301,-0.18763341,0.17510845,-0.26056415,0.15227333,0.20684928,0.1829757,0.18524794,0.2669535,0.25781664,-0.25300977,0.1546302,0.22390573,0.25749537,0.17936446,0.21422108,0.0743316,0.19240803,-0.22218075,-0.17233942,0.16691323,0.16040577,-0.24145032,0.17904356,0.3197478,0.14823334,0.23348872,-0.27662814,0.17946991,-0.16900508,0.2254726,0.048965126,0.100851305,0.13651039,0.115243606,-0.23229575,-0.15604502,-0.12934655,0.19087026,0.23889793,0.2089609,-0.22726963,-0.097143054,-0.2719574,-0.13101844,-0.24324256,0.3180954,-0.22342497,0.19226213,0.16233177,0.20991082,0.020545442,-0.16687769,-0.23801091,0.12789416,0.1822049,-0.19238119,-0.232262,0.22949132,-0.2127522,-0.10281885,-0.16320984,-0.2548,0.122314535,-0.17751607,-0.14786617,0.17567131,-0.23200178,0.22350167,-0.27042845,0.25147143,0.20035589,0.16373968,0.12194524,-0.09578142,-0.20256174,0.17295809,0.28058457,0.13907574
f18_i3,0.2629878,-0.09561253,0.18941626,-0.2202025,-0.2008521,0.23422065,-0.26479375,-0.21836562,0.28156018,-0.23303305,0.2514918,-0.152828,0.19470084,-0.2745892,0.13688971,-0.14173073,-0.2881513,0.22913086,0.07522666,0.116646625,-0.15804243,-0.2036003,-0.22833657,0.25241533,-0.14521341,0.2100059,0.18138453,0.18751658,0.22771108,0.13467312,0.1780977,-0.26587847,0.20559295,0.11752414,0.13935478,0.2513116,0.18523505,0.050393984,0.11345903,-0.22978257,-0.15804213,0.26205653,0.22547668,-0.15664193,0.19801374,0.23313405,0.16466217,0.23854208,-0.11808515,0.21073341,-0.2731978,0.11894896,0.27322268,0.22554767,0.23803714,0.22307974,-0.20725961,-0.207601,-0.15610908,0.26216418,0.18922246,0.34136552,-0.16672638,-0.14001192,-0.10048308,-0.2329729,-0.17293942,0.09293723,-0.14769681,0.2144435,0.2512466,0.20770088,-0.0098385755,-0.2599756,-0.24928321,0.20486629,0.26186794,-0.14079784,-0.21865399,0.1716552,0.33583915,-0.11589007,-0.23772037,-0.15973781,0.117604285,-0.17320874,-0.11895899,0.15750197,-0.23374353,0.017582942,-0.13345079,0.15145163,-0.018721307,0.06020212,0.17338291,-0.18964572,-0.21280631,0.2164682,0.17681867,0.27197662
f18_i4,0.14825554,-0.1794835,0.21402776,-0.23504464,-0.17808256,0.22619922,-0.21743663,-0.1319742,0.20732683,-0.13809185,0.2821801,-0.15263519,0.21657977,-0.25972638,0.17477615,-0.22899395,-0.27898946,0.11998231,-0.2097602,0.1284258,-0.15951328,-0.24080466,-0.1160781,0.18430017,-0.19558012,0.15594943,0.030945929,0.12626374,0.058103606,0.16096053,0.19129717,-0.22747171,0.116982006,-0.04174626,0.2506097,0.23016553,0.091349654,0.13827601,0.2684992,-0.21146382,-0.21523468,0.28624916,0.28155103,-0.22670601,0.1885598,0.2295722,0.27794394,0.085887365,-0.24228598,0.22172144,-0.16884875,0.09622031,0.21763432,0.25317433,0.22833534,0.19610092,-0.26622394,-0.1526787,-0.16564587,0.21466435,0.22041874,0.22560033,-0.1911839,-0.21775058,-0.22031465,-0.08889482,-0.118143104,-0.16040957,-0.21669294,0.25976032,0.23257767,0.1877518,-0.02906261,0.009721436,-0.20369464,0.19392253,0.23249239,-0.22068442,-0.17790693,0.17863186,0.31007832,-0.2082674,-0.26519287,-0.26947162,0.21828797,-0.18304738,-0.18067944,0.19268778,-0.21363476,0.01191501,-0.22132267,0.21230671,0.17355645,0.25348493,0.16031085,-0.10083346,-0.1187137,0.16009478,0.21708485,0.24360637
f18_i5,0.23087418,-0.25596517,0.25540245,-0.19170658,-0.13626568,0.2412279,-0.21555227,-0.24346378,0.17750813,-0.1583183,0.1935255,-0.28108302,0.25218123,-0.18520518,0.1833983,-0.21594791,-0.25947943,0.22623746,-0.021017786,0.21542461,-0.19534533,-0.17795828,-0.12056379,0.11296686,-0.22701102,0.32667172,0.08087372,0.09878808,0.10769005,0.24797617,0.24602927,-0.25910613,0.20744802,0.28043813,0.19933832,0.18483119,0.12953359,0.085369095,0.18671104,-0.09109943,-0.12704216,0.1968804,0.27561527,-0.26652107,0.17314,0.2325734,0.26175708,0.2116607,-0.22610861,0.054859146,-0.18994913,0.1735454,0.1437435,0.053481463,0.24124372,0.084997624,-0.18783952,-0.15393358,-0.15920281,0.24034402,0.2466947,0.17355046,-0.24274227,-0.18964097,-0.16656366,-0.28525698,-0.29851836,0.07638778,-0.19825386,0.22318803,0.27756283,0.27370152,-0.34982568,-0.22002181,-0.19059053,0.21254666,0.2648563,-0.24819037,-0.1747269,0.14338893,0.083024405,-0.21186578,0.070215695,-0.164626,0.21434428,-0.20046318,-0.20046328,0.13406387,-0.14155997,0.085784405,-0.23246047,0.2283749,0.044627428,0.09695824,0.26468658,-0.24178793,-0.16276908,0.22034794,0.22506858,0.16995281
f19_i1,0.15970647,-0.19974457,0.2070687,-0.2108033,-0.2684182,0.23123956,-0.1682743,-0.2399433,0.21815431,-0.19292966,0.17443307,-0.17435049,0.27865165,-0.13847986,0.22477503,-0.28426713,-0.21399984,0.2843109,0.08652882,0.2155501,-0.195531,-0.23420632,-0.09662686,0.18963425,-0.11585381,0.13242404,0.13595435,0.14229283,0.26712215,0.2857389,0.11871564,-0.26262265,0.26150176,0.28870872,0.20293085,0.14308482,0.26789945,0.038631845,0.19141585,-0.20944883,-0.13161983,0.23036516,0.14372261,-0.13679326,0.28342396,0.19177167,0.20542762,0.11648649,-0.21731353,0.3328494,-0.15740317,0.09275579,0.22705285,0.20941772,0.1465905,0.20874019,-0.16914904,-0.22278824,-0.17936602,0.13880354,0.26881847,0.28450376,-0.26526734,-0.20833786,-0.1714456,-0.19576925,-0.17073205,0.10148734,-0.17682503,0.08301752,0.21199441,0.2642599,-0.10996247,-0.18722732,-0.2261302,0.19036233,0.23313016,-0.16365051,-0.17611445,0.2125061,-0.08262218,-0.23828524,-0.07778113,-0.20684513,0.14443779,-0.1745257,-0.21689297,0.14424366,-0.15080197,-0.008098943,-0.23686165,0.24834996,0.037384983,0.10230172,0.09302239,-0.27974248,-0.24007061,0.19944073,0.28771982,0.16084656
f19_i2,0.2216755,-0.18706547,0.25979087,-0.20141314,-0.19470982,0.10858675,-0.24249981,-0.12272343,0.22440496,-0.20690624,0.15347983,-0.26497254,0.23262776,-0.23369595,0.19130056,-0.31434155,-0.24307278,0.26512638,0.019515175,0.2341776,-0.14612366,-0.24844077,-0.2165072,0.19194034,-0.1092152,0.1813195,0.280241,0.20927118,0.057823285,0.24553585,0.22015727,-0.24372248,0.17344725,0.19308476,0.239258,0.19206591,0.23942688,0.2597218,0.30698958,-0.18132736,-0.14697337,0.24969971,0.25137264,-0.2532766,0.17615232,0.2033393,0.19498448,0.2279688,-0.23426175,0.19615552,-0.23348543,0.2721811,0.12736158,0.13250272,0.17033549,0.28094086,-0.2726642,-0.22171001,-0.19196105,-0.013562749,0.2611879,0.1784192,-0.26722294,-0.16175044,-0.20670702,-0.14375766,-0.21552518,-0.05065924,-0.15098715,0.13087969,0.1014917,0.3019335,-0.08751271,-0.1288239,-0.16732952,0.25579143,0.21787757,-0.2034305,-0.21526599,0.13677453,-0.17041354,-0.14303805,0.18214375,-0.21729444,0.06376698,-0.16646989,-0.2115441,0.061506543,-0.17926016,-0.24801093,-0.15440752,0.055082623,0.11092762,-0.002230197,0.08996812,-0.22970521,-0.23673497,0.12537406,0.1590261,0.17793739
f19_i3,0.105380096,-0.100354895,0.21389003,-0.237137,-0.22143966,0.090459116,-0.27458102,-0.11371543,0.29613286,-0.17710459,0.17698438,-0.1833108,0.179602,-0.2471972,0.15375876,-0.13131562,-0.2614954,0.24687241,0.056854088,0.15568835,-0.16500835,-0.30328646,-0.13469794,0.20606756,-0.18607497,0.1314429,0.21027485,0.19080175,0.34430635,0.2238212,0.2136562,-0.21227838,0.20561786,0.2169044,0.31580707,0.13568056,0.2009006,0.13845575,0.14827117,-0.19539009,-0.15472202,0.19034608,0.23953342,-0.09560657,0.21658945,0.23079562,0.28499737,0.13398413,-0.15546273,0.11935409,-0.1917771,0.23660187,0.05818974,0.33547917,0.28195342,0.2882742,-0.21581826,-0.17242949,-0.21686576,0.26912424,0.106012195,0.30451438,-0.14904429,-0.18453299,-0.1609636,-0.11216459,-0.26588455,0.22338434,-0.30240276,0.12953892,0.20432462,0.19516076,0.09594027,-0.19644529,-0.21871614,0.19113205,0.18369469,-0.18061136,-0.11792366,0.19351786,0.10490504,-0.24198401,-0.10148475,-0.17315303,0.121991195,-0.116110735,-0.101115406,0.22594443,-0.21956736,-0.16596335,-0.1760284,0.18892647,0.14990613,0.31513387,0.15754837,-0.25459218,-0.27314034,0.20432675,0.15510373,0.29286686
f19_i4,0.17220004,-0.19182687,0.15669571,-0.15913521,-0.23981684,0.15190747,-0.24564481,-0.14049311,0.18770018,-0.09521832,0.24726425,-0.16738202,0.21246369,-0.22602107,0.23408575,-0.25029558,-0.28179854,0.25086474,0.3053404,0.2573467,-0.13669585,-0.23044305,-0.17217219,0.17008463,-0.17472477,0.2988401,0.317033,0.09838817,0.15025817,0.20560822,0.22789873,-0.16400224,0.19087915,0.25511983,0.17017847,0.22476132,0.19048189,0.12058673,0.20657852,-0.20070262,-0.08994467,0.24291907,0.16399449,-0.20919019,0.22257017,0.2633099,0.20052788,0.12188316,-0.23898537,0.12639938,-0.20675117,0.1193999,0.30382863,0.2645265,0.2945104,0.22312698,-0.19605769,-0.21945255,-0.2037077,0.069814034,0.1509892,0.22527368,-0.1566856,-0.1184614,-0.21543673,-0.24651991,-0.12888707,0.014137716,-0.21299955,0.18128921,0.19511035,0.28312135,-0.35727474,-0.1368947,-0.1810193,0.18969586,0.1751623,-0.029279772,-0.18431395,0.16372113,-0.17409128,-0.15114017,-0.03978558,-0.25000027,0.15978143,-0.14392176,-0.24845152,0.19646074,-0.19314754,-0.20148617,-0.059017923,0.09304859,0.22457117,0.003297843,0.15744036,-0.19859336,-0.19459002,0.101837724,0.20826851,0.18494934
f19_i5,0.109465174,-0.20158546,0.0638928,-0.16445665,-0.24859636,0.05620066,-0.27051342,-0.19894472,0.14056972,-0.22066619,0.16302948,-0.20636132,0.11604997,-0.16664256,0.14751366,-0.22970116,-0.22149542,0.28668216,0.16648966,0.12851754,-0.16069618,-0.29104474,-0.12201342,0.16242872,-0.15463609,-0.02848295,0.15025733,0.19332618,0.15640885,0.28621516,0.21461885,-0.17826572,0.25010237,0.15058254,0.1580086,0.1818555,0.16190007,0.10076457,0.16248973,-0.2400985,-0.26712444,0.21322644,0.14345926,-0.1796446,0.21703911,0.17960113,0.25308573,0.27048406,-0.25804642,0.13982226,-0.22542085,0.15845871,0.22209929,0.1751262,0.2303817,0.31542444,-0.27461007,-0.15030241,-0.21936752,0.11108362,0.26453286,0.26603845,-0.22989318,-0.2716473,-0.26418552,-0.23338051,-0.2693906,0.04730231,-0.2353993,0.14470358,0.1786105,0.19091551,-0.08679584,-0.14606248,-0.13585858,0.24825597,0.13089849,-0.029506566,-0.2324561,0.19708031,0.14676297,-0.24816921,0.021877397,-0.27990425,0.14128564,-0.1623056,-0.19915126,0.18325447,-0.26281023,-0.083452016,-0.08190628,0.14694199,0.3422592,0.002388296,0.21346106,-0.115734495,-0.30711433,0.1592221,0.20238763,0.26540524
f20_i1,0.24605154,-0.21795994,0.23006861,-0.17958063,-0.1820378,0.20771177,-0.2582513,-0.20902207,0.099710874,-0.14922383,0.18427344,-0.25885206,0.29683557,-0.17523108,0.21912313,-0.22377123,-0.17410943,0.1243189,-0.12465642,0.24082075,-0.1943082,-0.22096393,-0.117299855,0.19522502,-0.22270949,0.17079538,0.11884198,0.17814508,0.16923201,0.24660479,0.28672868,-0.093690075,0.14073388,0.20840149,0.21463943,0.119159766,0.27055112,0.18757078,0.19049023,-0.17573929,-0.19390748,0.097382955,0.14165537,-0.1800669,0.24393184,0.12643752,0.20343749,0.15537179,-0.22116098,0.24863121,-0.21249251,0.18147165,0.14591622,0.06974067,0.22154231,0.113089025,-0.19658159,-0.14981557,-0.21249302,-0.09917433,0.24465746,0.2306383,-0.23177016,-0.2208729,-0.304123,-0.15118486,-0.24215811,0.31172818,-0.11916764,0.20807554,0.20775971,0.1565371,-0.17196122,-0.25897217,-0.25040776,0.18073559,0.28022736,-0.118641295,-0.20409036,0.22273809,-0.19056934,-0.24049664,0.04095936,-0.22117299,0.14738008,-0.24421194,-0.121698745,0.16775955,-0.2516513,0.057731982,-0.17465964,0.24349949,0.11309186,0.23145978,0.16311115,-0.25870746,-0.24062337,0.20688473,0.15485235,0.19329613
f20_i2,0.19512637,-0.24796052,0.22959086,-0.25109562,-0.1297123,0.19627196,-0.22905055,-0.12630257,0.19677667,-0.14620492,0.099323444,-0.26552987,0.31216365,-0.24992466,0.26989782,-0.16532144,-0.23880395,0.22372584,-0.0725603,0.14558037,-0.19380544,-0.20364192,-0.19585429,0.17996968,-0.21853454,0.22877866,0.1716886,0.14836614,0.20443372,0.15985575,0.19348884,-0.15696345,0.26265806,0.11753311,0.16308488,0.1711358,0.20443676,0.051302426,0.29313555,-0.23750484,-0.2125952,0.14604282,0.263869,-0.18436654,0.22926833,0.18421316,0.21676733,0.15853669,-0.23218153,0.24808691,-0.1606793,0.16882725,0.20819546,0.27123034,0.27207294,0.21429309,-0.21164456,-0.115231134,-0.21321069,-0.09907447,0.17152038,0.24515532,-0.047477797,-0.21809117,-0.25670546,-0.27743396,-0.21528263,0.16245097,-0.28989577,0.07464383,0.07020123,0.056338344,-0.12820366,-0.18618497,-0.25850746,0.11059014,0.19059877,-0.115176976,-0.19285098,0.28026795,-0.016805787,-0.19410577,-0.114344,-0.28099522,0.053539738,-0.16107595,-0.15609123,0.20061511,-0.23039623,0.0412762,-0.19976094,0.21465221,0.06861363,0.14720307,0.16638383,-0.235369,-0.25906423,0.2341241,0.22050153,0.11910916
f20_i3,0.13889706,-0.24541935,0.14302133,-0.15207271,-0.10549732,0.23892547,-0.21026617,-0.24762858,0.2609052,-0.1551031,0.18440346,-0.23727761,0.22337015,-0.15529597,0.1694497,-0.18846758,-0.22549435,0.12906113,-0.19369465,0.19615225,-0.22786866,-0.19510868,-0.27030244,0.14002305,-0.1706092,0.04449435,0.06568817,0.16027212,0.19731079,0.17864947,0.2334391,-0.24876419,0.23057663,0.24123986,0.2294125,0.20843981,0.186466,0.08395574,0.20467404,-0.21425882,-0.14571291,0.22394656,0.15059356,-0.21225697,0.13834916,0.18827109,0.12185442,0.2573262,-0.16637138,0.2586362,-0.21313281,0.29039887,0.12203683,0.3562837,0.16027169,0.21230175,-0.25250107,-0.19525845,-0.19701459,-0.21920215,0.21901879,0.25385746,-0.10040311,-0.22263667,-0.22018231,-0.24664877,-0.25175714,0.17458625,-0.24081866,0.1955016,0.13718371,0.16946456,-0.17574906,-0.18579705,-0.2148337,0.13835442,0.17585202,-0.0904169,-0.19194815,0.30029124,-0.25452402,-0.11384465,-0.04227671,-0.2278157,0.26260614,-0.19023359,-0.14406206,0.25280747,-0.10847478,-0.095899254,-0.22581553,0.1547904,0.10012559,0.29346672,0.1805629,-0.16449212,-0.32297188,0.17870879,0.32507613,0.31643674
f20_i4,0.16853955,-0.21004549,0.2557088,-0.16766416,-0.22177061,0.18331768,-0.18999195,-0.19776864,0.15501276,-0.14586976,0.24868688,-0.23882177,0.26997077,-0.20953311,0.13160929,-0.27676257,-0.29153886,0.22039066,-0.10972469,0.111961655,-0.15392274,-0.25884604,-0.17435665,0.276811,-0.2212736,0.09414725,0.10081344,0.21286629,0.082966216,0.15366814,0.21115877,-0.20252728,0.17147838,0.10496308,0.24068907,0.0646257,0.15567094,0.17575215,0.22265656,-0.12839016,-0.18391295,0.12777837,0.27258754,-0.17724717,0.18436015,0.19060595,0.2047568,0.22894922,-0.21609719,0.21178018,-0.24822237,0.14832893,0.057086937,0.26733732,0.20954575,0.25859228,-0.2612007,-0.12089102,-0.16673224,-0.16271015,0.08301878,0.28190833,-0.16225792,-0.22671074,-0.2765741,-0.13654144,-0.21445452,0.13806982,-0.22138931,0.20227584,0.134857,0.16857049,-0.28423345,-0.019353282,-0.18109012,0.21150613,0.1650349,-0.26705295,-0.23660935,0.22574073,0.02304066,-0.12882239,-0.00473493,-0.28536987,0.22850925,-0.13736501,-0.16506732,0.17368704,-0.21818487,-0.011415316,-0.110249616,0.16305466,0.057184383,0.2417983,0.17435706,-0.17055044,-0.26324713,0.25822085,0.17776315,0.1196941
f20_i5,0.18583836,-0.096784204,0.120557025,-0.16904044,-0.24714886,0.24176857,-0.24080828,-0.16675705,0.26578823,-0.19207728,0.14865814,-0.20961304,0.21960524,-0.19443507,0.19472207,-0.16349635,-0.25853282,0.27706134,-0.17399698,0.2793948,-0.27028447,-0.18339571,-0.14388901,0.15431674,-0.19881779,0.25489601,0.015799856,0.15648256,0.23511526,0.2662647,0.21139307,-0.15963833,0.28773478,0.23074856,0.2534354,0.16770945,0.24477904,0.12838429,0.12509735,-0.21838099,-0.18523972,0.16801915,0.25738946,-0.18721923,0.25702766,0.12410169,0.271645,0.07171503,-0.15042987,0.12925008,-0.18055111,0.14924793,0.18337643,0.10905177,0.24854481,0.20263906,-0.1612161,-0.18396854,-0.16758488,0.20194858,0.2566091,0.27538985,-0.08569327,-0.15740344,-0.18006797,-0.17861119,-0.1687069,0.09781607,-0.09581052,0.09399771,0.11183642,0.058569778,-0.14343731,-0.15688339,-0.19575748,0.15892991,0.25255823,-0.186667,-0.22479664,0.10671803,-0.03937511,-0.2944635,0.15874983,-0.25722817,0.13190985,-0.24532105,-0.14437713,0.30339193,-0.13012427,-0.008192332,-0.17688955,0.24364208,0.08396097,0.14707884,0.19168416,-0.22951482,-0.11662008,0.26747155,0.21999097,0.117766485
