conf,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,c_36,c_37,c_38,c_39,c_40,c_41,c_42,c_43,c_44,c_45,c_46,c_47,c_48,c_49,c_50,c_51,c_52,c_53,c_54,c_55,c_56,c_57,c_58,c_59,c_60,c_61,c_62,c_63,c_64,c_65,c_66,c_67,c_68,c_69,c_70,c_71,c_72,c_73,c_74,c_75,c_76,c_77,c_78,c_79,c_80,c_81,c_82,c_83,c_84,c_85,c_86,c_87,c_88,c_89,c_90,c_91,c_92,c_93,c_94,c_95,c_96,c_97,c_98,c_99
conf_20,-0.15972792,-0.21126594,0.12496932,0.012835996,0.18053515,0.15396495,0.19034442,0.12397628,-0.13228266,0.036789004,0.12256236,0.28460196,-0.12482756,0.12202384,-0.22940129,0.11386321,-0.047050923,0.09491162,-0.11869132,0.08510121,-0.04479766,-0.13541944,0.0876126,-0.13492513,0.13448203,0.19061819,-0.20738953,-0.13019481,-0.22040509,0.003272922,0.072293416,-0.124018766,0.12506048,0.114613876,-0.082513824,-0.26597223,-0.15824232,-0.18435985,-0.25316933,0.12121075,-0.14052306,-0.16144684,-0.18279485,-0.047388185,-0.08597279,-0.20647176,-0.27301025,0.14467554,0.0920777,0.11084306,0.15072927,0.1818227,-0.08416536,-0.17597345,-0.09395594,0.16289328,0.21991742,0.17093533,-0.13950236,0.1548229,-0.17655748,-0.15835552,-0.08886448,-0.13958338,0.16530757,-0.2043847,0.19948816,0.07748167,-0.05797075,0.12883584,-0.2136923,0.06464412,-0.2632647,-0.07372758,0.21706542,-0.20909405,-0.27703726,0.09108422,0.1251833,0.18274322,0.070434265,-0.1035368,-0.08990921,0.17010784,0.16536584,0.19556704,-0.15442224,-0.22909525,-0.17934532,-0.23108073,0.14438955,-0.14623411,-0.24116401,0.124831855,0.15926999,-0.18277337,-0.12958159,0.08680501,-0.1897956,-0.11003863
conf_21,-0.25658768,-0.16614375,0.07812809,-0.033399507,0.16919726,-0.03704672,0.1223265,0.16414429,-0.15393195,-0.13706776,0.16974218,0.14496624,-0.12324898,0.15331315,-0.18047085,0.15693443,-0.07831468,0.16819377,-0.119166754,-0.07243958,-0.018705422,-0.12010381,0.045190215,-0.110937715,0.16503133,0.11741395,-0.21914059,-0.20549649,-0.14977853,0.05811459,0.0062334836,-0.18125018,0.050725393,0.10276645,-0.23999082,-0.13379036,-0.2073704,-0.025372844,-0.15175128,0.09487013,-0.044752277,-0.10535575,-0.22561108,-0.11783454,-0.1406152,-0.1813209,-0.24644646,0.16408971,0.15665928,0.14548536,0.22467674,0.17288661,-0.0037660683,-0.12696005,-0.10734394,0.07328353,0.25299674,0.14703694,-0.06920691,0.08328189,-0.115060024,-0.18751828,-0.11707168,-0.026489526,0.13202329,-0.13603052,0.21774682,0.055368785,0.008576648,0.16774082,-0.120436914,0.052145675,-0.11652262,-0.17877032,0.17463855,-0.12093667,-0.16206588,0.12525141,0.11234415,0.16114901,0.085016,-0.06010198,-0.18449442,0.13393624,0.079558015,0.1018668,-0.12924907,-0.16000806,-0.032890324,-0.11969595,0.08638879,-0.08849102,-0.13247956,0.15931028,0.079568304,-0.15668884,-0.18929099,0.13993964,-0.12441848,-0.17186877
conf_22,-0.019415576,0.02090825,0.0071777753,0.02596439,0.25256056,0.0815728,0.17208636,0.030652892,-0.08761365,-0.10192011,0.15992637,0.19935508,-0.10461061,0.13233311,-0.20766534,0.19282626,-0.1495333,0.1231197,-0.108373314,0.06986954,0.06321036,-0.11870967,0.071867354,-0.13071111,0.17493558,-0.031310372,-0.16740604,-0.12775064,-0.07809497,0.04875559,0.10384843,-0.07423252,0.12969403,0.12438847,-0.116728276,-0.15837312,-0.21076462,-0.0056732106,-0.1262529,-0.10241502,-0.113861606,-0.16180761,-0.24068138,-0.06477195,-0.10622889,-0.14215185,-0.17932507,0.10943085,0.2601613,0.10052395,0.16756879,0.096514575,-0.2127486,-0.107165,-0.1565401,0.15402196,0.16662373,0.049373716,-0.043898612,0.2036989,-0.18506874,-0.15832713,-0.16252081,-0.10817822,0.2514014,-0.24387376,0.12101521,0.1616546,0.012855061,0.16963486,-0.0988684,0.08720205,-0.18402977,-0.2509672,0.15367289,-0.19883583,-0.15058742,0.13356927,0.22168048,0.06784533,0.13536395,-0.066966124,-0.08953189,0.15221038,0.09167848,0.20439813,-0.06741075,-0.090170324,-0.09083423,-0.18985128,0.15774186,-0.2501445,-0.14720851,0.05490827,0.12220557,-0.19357443,-0.109817535,0.088722,-0.15873645,-0.10161563
conf_23,-0.09467872,-0.09630956,0.11888447,-0.063627176,0.14374298,0.048151065,0.2514456,0.15232944,-0.10452186,-0.0015640055,0.108399235,0.08254969,-0.23581852,0.1638772,-0.16387904,0.18143536,-0.03834756,-0.06736868,-0.15505888,-0.009005852,0.030403249,-0.17676495,0.12626882,-0.15928395,0.18473782,0.08771619,-0.15775742,-0.08023376,-0.091686025,0.04587666,0.07620238,-0.15370762,-0.062656984,0.11254136,-0.07222415,-0.18777747,-0.1587572,-0.09855504,-0.17656986,0.1577049,-0.047656644,-0.16775857,-0.09002885,0.04042038,-0.11480462,-0.13841246,-0.19514358,0.17781577,0.18696034,0.172361,0.12775669,0.14911498,-0.028935594,-0.08543627,-0.12893498,0.10747344,0.15520047,0.17396897,-0.091367714,0.17456456,-0.096127585,-0.126899,-0.101549596,-0.1912349,0.2307122,-0.0883749,0.106914654,0.17515445,0.13207997,0.07189135,-0.17351474,-0.12974797,-0.11647777,-0.16396637,0.2311925,0.08377083,-0.1822318,0.16520445,0.104971625,0.17039543,0.11514342,-0.0006717285,-0.08140401,0.17480646,0.1070814,0.20117708,-0.13098711,-0.016633628,0.0008592145,-0.09774086,0.07491851,-0.12330232,-0.14960557,0.15830341,0.10479644,-0.16051863,-0.1311009,0.010573027,-0.21438044,-0.040393617
conf_24,-0.15984349,-0.04187796,0.06689348,0.19517447,0.04278061,0.0049290657,0.20555177,0.052082002,-0.17107888,-0.0692701,0.12495147,0.2430726,-0.07393544,0.10742378,-0.1436517,0.10457122,-0.1726886,0.1418014,-0.17111845,-0.0022487328,0.090875246,-0.17110543,-0.008416049,-0.13139027,0.18073294,0.22218987,-0.13807797,-0.14396782,-0.17612104,-0.015191148,0.0076388484,-0.12094764,0.109313406,0.16296537,0.018869169,-0.09560104,-0.035886046,-0.10428525,-0.13722934,0.106818765,-0.056818906,-0.10486495,-0.15217431,-0.20905074,-0.15776475,-0.18745655,-0.13036783,0.11493547,0.21168678,0.090348534,0.16631459,0.13134535,-0.108157314,-0.17219175,-0.19114749,0.17376165,0.21657886,0.15006325,-0.14855151,0.12163071,-0.12835677,-0.0739589,-0.18023115,-0.12560739,0.20701525,-0.22369365,0.16616338,0.10507889,-0.19034791,0.11801968,-0.15087222,0.03975498,-0.12314176,-0.21105853,0.16125228,-0.14630778,-0.22105423,0.19374895,0.1385804,0.1522623,0.25263128,-0.13671781,-0.09583457,0.11834152,0.06695224,0.19609137,-0.026001044,-0.05829807,-0.23324728,-0.21659058,0.10616987,-0.27393135,-0.127104,0.10464035,0.060135953,-0.13284099,-0.051509883,0.14903009,-0.15740132,-0.041389845
conf_25,-0.03558237,-0.16663106,0.17293283,0.20626748,0.1050428,0.09495831,0.15237527,0.15162274,-0.21273635,-0.15048835,0.116832964,0.15390901,-0.22283722,0.13119951,-0.14174937,0.15397547,0.07302951,-0.00085586635,-0.18367064,-0.049219746,-0.040942907,-0.2489694,0.25093833,-0.15411949,0.18329358,0.23524432,-0.11977098,-0.08771909,-0.21548472,-0.0016740088,0.054523792,-0.1483083,-0.09988233,0.2020934,-0.07693568,-0.096830204,-0.14163905,-0.18148224,-0.21738179,0.27507648,-0.08568302,-0.19291222,-0.038748883,0.025111686,-0.104237646,-0.17913353,-0.21108288,0.086346604,0.20892514,0.16654132,0.12188746,0.14933668,-0.08448795,-0.10019816,-0.20564817,0.17188261,0.2683914,0.14419675,-0.1328877,0.13371812,-0.23165336,-0.111077085,-0.109742746,-0.18641177,0.18561403,-0.16438973,0.23603791,0.118232265,0.1417264,0.12285053,-0.14439277,-0.2175739,0.0014032144,-0.1880722,0.23382542,-0.06809982,-0.12885492,0.069704495,0.2132611,0.15412915,0.16062969,-0.10362059,-0.2527615,0.1941878,0.15927269,0.10986871,-0.07049735,-0.18550539,-0.09966888,-0.12615389,0.082537144,-0.16039161,-0.24769673,0.13336481,0.12245786,-0.2651114,-0.04022011,0.048478056,-0.17086096,0.054877717
conf_26,-0.039816055,-0.048971795,0.0835083,0.21105215,0.27413195,-0.022554532,0.22542654,0.18422766,-0.043621007,-0.024632875,0.101521306,0.12391891,-0.1095191,0.10488153,-0.12267185,0.17051573,-0.0035325207,0.06161424,-0.13015984,0.030540086,-0.100342475,-0.1762977,0.02489961,-0.09924755,0.13625239,0.07702098,-0.061247762,-0.16622922,-0.20233999,0.056926508,0.028692618,-0.12988718,0.12676279,0.1624933,-0.07378755,-0.20219564,-0.07626603,-0.10425952,-0.1335097,0.07595809,-0.10530743,-0.14196673,-0.19414066,-0.0022422688,-0.04893714,-0.16534387,-0.1659631,0.08623659,0.18810657,0.16173883,0.17199364,0.11674277,-0.0470258,-0.12881698,-0.16102834,0.08247081,0.1380583,0.21581271,-0.048225652,0.17182523,-0.10423277,-0.11229538,-0.052798707,-0.19950962,0.21180193,-0.14280266,0.17365555,0.103504814,-0.027323196,0.029440567,-0.2039525,-0.1800496,-0.088824846,-0.11672935,0.14812443,-0.052463073,-0.22154324,0.12552384,0.059998035,0.18239465,0.12560984,-0.15712458,-0.113583475,0.17704947,0.1160097,0.13664816,-0.15587059,-0.13969134,-0.18020643,-0.17532647,0.17964241,-0.1741742,-0.15339358,0.0030846973,0.07264648,-0.17792004,-0.119415924,0.10452546,-0.15991107,0.07699429
conf_27,-0.055368856,-0.09969269,0.03480227,0.04156266,0.07655249,-0.025957564,0.23806955,0.13305345,-0.13995883,-0.1588034,0.09715442,0.1006401,-0.11349718,0.1796843,-0.13743162,0.19430842,0.054747663,-0.111688234,-0.16811977,0.038696203,0.084595956,-0.20480749,0.09836406,-0.17704016,0.19977133,0.10091178,-0.1800607,-0.20987038,-0.17693333,0.13859646,0.17299238,-0.18586443,-0.049631905,0.23362799,-0.22761022,-0.14249492,0.0036564623,-0.11911991,-0.128543,0.1720623,0.016519554,-0.12682132,-0.040316664,-0.031756625,-0.14557861,-0.22225134,-0.13812268,0.097417496,0.25032964,0.12211128,0.075388715,0.16094002,-0.034291126,-0.036858276,-0.17107339,0.10837912,0.24532838,0.15691707,-0.042872477,0.14201497,-0.18225336,-0.19227637,-0.11926185,-0.17245518,0.18983948,-0.062465176,0.138577,0.2360748,0.010587866,0.15473472,-0.07349791,-0.32745528,0.063240394,-0.22528039,0.20766617,0.08663232,-0.17757343,0.14321943,0.22976303,0.061239023,-0.012186239,-0.027443783,-0.19572401,0.15439035,0.10531239,0.1731841,-0.16225664,-0.043076426,-0.053661432,-0.039720792,0.10705574,-0.18753105,-0.18196288,0.21600024,0.04047367,-0.1895792,-0.059743505,0.16033964,-0.15302886,-0.09243054
conf_28,-0.2053533,-0.17891759,0.039316207,0.14185958,0.22837664,-0.054570302,0.21951677,0.08305308,-0.0873772,-0.006102373,0.043459814,0.115100235,-0.24456438,0.12908168,-0.24367255,0.105910555,-0.037061743,0.2638788,-0.14961524,-0.024739573,-0.10067887,-0.16323383,0.06478973,-0.18300727,0.18160932,0.14336292,-0.18949048,-0.17851765,-0.1727209,0.07803041,0.0119847115,-0.17451862,0.0791908,0.16533536,-0.09092682,-0.25413442,-0.11831733,-0.16207084,-0.19931546,0.12053382,-0.10002517,-0.16975679,-0.18044405,-0.14955838,-0.14354308,-0.1585257,-0.24767332,0.10589285,0.19515964,0.20500274,0.1816316,0.083220236,0.033813447,-0.21951629,-0.2156077,0.17921007,0.18313658,0.11238745,-0.07784158,0.051323924,-0.17145665,-0.17149097,-0.05821311,-0.12983462,0.15884061,-0.26139486,0.17210345,0.070237,-0.0848511,0.12985264,-0.18549971,-0.025355041,-0.14928888,-0.17355464,0.23617144,-0.15366341,-0.20743269,0.21005034,0.18114203,0.06826413,0.21629234,-0.24879214,-0.14981148,0.17975901,0.11820937,0.22123256,-0.10452459,-0.1903049,-0.12778616,-0.076493494,0.16436166,-0.10347228,-0.18430623,0.07036917,0.2088217,-0.20171165,-0.22121473,0.09170864,-0.113606416,-0.18954232
conf_29,-0.22065154,-0.17587885,0.12667905,-0.13212872,0.052539688,0.03727695,0.18020767,0.18449351,-0.24023378,-0.07378121,0.11226177,0.058657724,-0.21414712,0.15881048,-0.13858157,0.20753546,0.08179993,0.0136054,-0.30032167,0.09960589,0.11841877,-0.30272138,0.24690118,-0.21833819,0.1685676,0.17587528,-0.18167208,-0.09345386,-0.20272687,0.11993443,0.1492979,-0.26687717,0.08119759,0.2929188,-0.16964775,-0.2593718,-0.09633418,-0.117334686,-0.27946752,0.10765209,-0.20818648,-0.24082552,-0.15447009,-0.08067264,-0.24559155,-0.2106958,-0.19959867,0.15377884,0.24548912,0.121268995,0.24842729,0.1663793,0.022679789,-0.24229349,-0.18394639,0.18169604,0.25138533,0.25314882,-0.20201418,0.2422222,-0.14031817,-0.24062058,-0.11056285,-0.12906437,0.14510302,-0.11106625,0.1951195,0.22561295,-0.054286845,0.18809694,-0.13956165,-0.35780808,0.07170474,-0.15538101,0.20119286,-0.05518448,-0.19383782,0.17685436,0.19488463,0.1847427,0.20659637,-0.16036832,-0.26826185,0.1487448,0.11598001,0.1590519,-0.2192663,-0.16473709,-0.0063255955,-0.16785434,0.17731531,-0.12280822,-0.22312711,0.23084193,0.12442002,-0.21145397,-0.15038076,0.06984074,-0.19201817,-0.050740883
conf_30,-0.11303626,-0.109859966,0.06445636,0.19183466,0.10988208,0.077790014,0.14779447,0.20900115,-0.22934842,-0.20253623,0.20804116,0.17703699,-0.16302693,0.15773745,-0.17245014,0.13262998,-0.22907731,0.10490165,-0.10489927,0.08910837,-0.019175418,-0.18427968,0.2079775,-0.1491829,0.12101032,0.08438782,-0.15541679,-0.16320847,-0.16548327,0.007737745,0.055752672,-0.17900014,0.055174142,0.10603029,-0.0790947,-0.20369653,-0.212609,-0.039015222,-0.09900104,0.14026569,-0.10076954,-0.07484953,-0.18592651,-0.15592983,-0.18845452,-0.2086929,-0.2335946,0.17965268,0.19751039,0.1319728,0.17963357,0.19714768,0.10141097,-0.20182468,-0.10163513,0.18713227,0.23365673,0.23572378,-0.11788976,0.07213119,-0.15670292,-0.12308016,-0.18968911,-0.14435892,0.15072542,-0.12328873,0.24623145,0.12765744,-0.03455415,0.1837507,-0.12374739,0.10397714,-0.060513936,-0.11923869,0.17932793,-0.1613391,-0.15150785,0.11535401,0.17388234,0.17328115,0.08479482,-0.19397096,-0.016464336,0.24198398,0.108042605,0.1231681,-0.10931476,-0.10193184,-0.200503,-0.10691228,0.10838104,-0.064794034,-0.17842159,0.054679085,0.16182117,-0.16553268,-0.115306064,0.121266164,-0.19623001,-0.04542763
conf_31,-0.20388612,-0.15516768,0.20223676,0.061724603,0.14363651,0.00038155817,0.1645209,0.10924532,-0.13195834,-0.12611158,0.18855612,0.12983286,-0.17298764,0.2789798,-0.11747866,0.28535655,-0.18009222,0.057211768,-0.20724769,0.12609342,-0.0073536057,-0.13913213,0.07420381,-0.18838501,0.20956545,0.19535604,-0.17681322,-0.11179605,-0.21298422,0.11707114,0.09880854,-0.18220018,0.18132338,0.13842417,-0.10561131,-0.16710569,-0.17821984,-0.096069135,-0.27963224,0.112787634,-0.1312275,-0.19744265,-0.16065575,-0.109799124,-0.10728124,-0.14234014,-0.21821947,0.14493744,0.21095417,0.23606193,0.18199688,0.08577261,-0.11989633,-0.12983009,-0.22038971,0.09996861,0.29642484,0.15461111,-0.16731997,0.27781898,-0.15432364,-0.2366207,-0.16189824,-0.16394605,0.2101463,-0.097354144,0.13798726,0.24304728,-0.07466854,0.19053155,-0.14405261,-0.016109454,-0.1596184,-0.08470947,0.1630222,-0.08615686,-0.18855186,0.08190079,0.15948203,0.17216867,0.15374795,-0.19821076,-0.13838392,0.24881285,0.16010974,0.10329308,-0.10391563,-0.24600512,-0.12199975,-0.18914895,0.16270515,-0.23107414,-0.22676979,0.2048322,0.118390456,-0.16725506,-0.21723147,0.15393941,-0.1644968,-0.07516077
conf_32,-0.213492,-0.221825,0.13105795,-0.025648806,0.20122872,0.10313676,0.12413359,0.09169171,-0.22480726,-0.13536987,0.070750415,0.18995838,-0.18870339,0.13835137,-0.2515925,0.22634213,-0.039213438,0.048035763,-0.11980126,0.12427534,-0.095146984,-0.17039992,0.06404462,-0.16485871,0.21043514,0.103335485,-0.20828432,-0.13144122,-0.18629333,0.082564995,-0.013188613,-0.21182285,0.09130577,0.14812982,-0.01426091,-0.08216312,-0.17760232,-0.22003111,-0.17736007,0.16494314,-0.19377121,-0.13856182,-0.21507427,-0.19777274,-0.14759389,-0.16924293,-0.2689219,0.13291875,0.1808237,0.10516184,0.13054441,0.11490249,0.041453782,-0.16534765,-0.16487476,0.17484415,0.22954656,0.12015259,-0.17789999,0.08348388,-0.14455403,-0.1761881,-0.125938,-0.25068623,0.11512312,-0.12939757,0.16604574,0.08413663,-0.026425278,0.13147095,-0.17448147,-0.016222827,-0.15690131,-0.17645857,0.11646328,-0.084709965,-0.21503639,0.24985534,0.033073906,0.18768665,0.21979496,-0.12650633,-0.13218941,0.20823942,0.14383687,0.16611172,-0.07882111,-0.16736437,-0.13919705,-0.075861976,0.17538348,-0.21813458,-0.24663308,0.10332764,0.110156715,-0.18573608,-0.16641073,0.21134448,-0.14642984,-0.18413934
conf_33,-0.17986532,-0.14876024,0.18194386,0.038752653,0.25642756,0.14273581,0.23430276,0.17188136,-0.25271967,0.038305067,0.13908888,0.111891024,-0.15317366,0.12932871,-0.13553931,0.12610611,-0.14862134,-0.045200817,-0.046975967,0.05479362,-0.07118384,-0.15314887,0.1880151,-0.16317613,0.10883311,0.09330732,-0.20066829,-0.12181447,-0.07977105,0.06479837,0.02819529,-0.12310105,-0.081301086,0.173256,0.00049718143,-0.100211844,-0.08708237,-0.13456662,-0.14997542,0.09973107,-0.13519627,-0.2086507,-0.24359094,-0.032550007,-0.2145734,-0.25400832,-0.1196321,0.09165867,0.21227664,0.16942711,0.10532826,0.06180053,-0.105998315,-0.13941145,-0.19641083,0.118281156,0.11947008,0.07509381,-0.05415652,0.10716816,-0.19313523,-0.18091656,-0.10980693,-0.13949718,0.10928218,-0.14411901,0.11015222,0.1559044,0.0062376577,0.101646975,-0.19784236,-0.079864256,0.01770762,-0.07821358,0.1605777,-0.12589145,-0.14805636,0.15385924,0.06833905,0.16825777,0.07733697,-0.14997153,-0.24936472,0.08263551,0.18310225,0.09882612,-0.063312866,-0.06824475,-0.1572034,-0.16213252,0.07016047,-0.29941383,-0.15570226,0.15326916,0.13244215,-0.08003419,-0.26174188,0.07369931,-0.25936,-0.040565945
conf_34,-0.17545718,-0.14792423,0.18927476,-0.112829275,0.18464,0.10074587,0.17026895,0.17649981,-0.20839478,-0.02747997,0.056792364,0.10688646,-0.2313281,0.16425566,-0.1337739,0.22101124,-0.1196842,0.11833894,-0.089982115,0.11934727,-0.1821444,-0.1717699,0.2113285,-0.16051063,0.26217002,0.20868453,-0.17764218,-0.1764086,-0.23536603,0.20423213,0.19030954,-0.15372421,0.0962636,0.11857501,-0.08348542,-0.13322033,-0.13898149,-0.12019004,-0.11907918,0.22732115,-0.07488203,-0.13487442,-0.1722436,-0.06135208,-0.18459833,-0.25057462,-0.17679255,0.12429177,0.2636107,0.13429146,0.16738974,0.17614163,-0.009832056,-0.16992126,-0.21533355,0.12943624,0.19578652,0.124463685,-0.16368623,0.1652388,-0.28793567,-0.20840885,-0.041931774,-0.13500142,0.20990038,-0.1308643,0.2415598,0.20564578,-0.2030451,0.17081733,-0.19344015,0.09548393,-0.1399995,-0.1758684,0.14290221,-0.2092096,-0.13915636,0.24326183,0.12872799,0.19283612,0.02278892,0.048875947,-0.2512193,0.22030964,0.119157836,0.18202539,-0.16090983,-0.17238864,-0.16000856,-0.087904714,0.13285665,-0.1997798,-0.1916071,0.15522718,0.14501555,-0.19771618,-0.22531724,0.108356126,-0.22093235,-0.10308177
conf_35,-0.21056554,-0.20476142,0.1633155,-0.10612588,0.08114397,0.07387238,0.09323582,0.22146441,-0.186682,-0.08402382,0.20872293,0.17275038,-0.12322471,0.18341829,-0.14430593,0.22088727,-0.108023465,0.14040923,-0.17390288,0.16981708,0.0034789252,-0.19448105,0.10330053,-0.1866457,0.2002155,0.14503995,-0.16135384,-0.20345138,-0.2804247,0.038333453,0.039011512,-0.20058016,0.025822649,0.2547711,-0.18584651,-0.11733275,-0.1940112,-0.12004848,-0.17915495,0.12873533,-0.11566742,-0.26425594,-0.20345312,-0.19691645,-0.15381944,-0.18947405,-0.25037974,0.21170686,0.17361413,0.16796978,0.26459196,0.001537764,-0.038471553,-0.23303828,-0.16132233,0.17107232,0.29251748,0.1708688,-0.16438949,0.24488436,-0.22600219,-0.21068363,-0.16041826,-0.10450503,0.14076394,-0.08827495,0.16058092,0.25499162,-0.079157464,0.1733918,-0.20449696,-0.11774226,-0.057178985,-0.069075756,0.16542315,-0.0619683,-0.2044205,0.13560897,0.19458142,0.17651191,0.12223706,-0.29694897,-0.18627474,0.22119619,0.15831648,0.2594344,-0.16095626,-0.22777992,-0.0817653,-0.13403332,0.18655838,-0.066247046,-0.23411243,0.19492672,0.11460451,-0.23122685,-0.24381337,0.1358669,-0.12677278,-0.15282169
conf_36,-0.1817307,-0.13645129,0.055422816,0.11027916,0.17410949,0.09336717,0.24340829,0.1804147,-0.14507297,0.030333228,0.03473558,0.16651733,-0.1585085,0.10282964,-0.1019281,0.1824886,-0.08071666,-0.04193576,-0.1024035,0.123269744,0.0014050723,-0.14210518,0.119073465,-0.16197167,0.21021673,0.112687185,-0.15117837,-0.17564002,-0.15142038,0.12406034,0.12380639,-0.13548043,0.18088083,0.1842373,-0.1455945,-0.20202889,-0.08665404,-0.087919556,-0.22738974,0.12454993,-0.19170041,-0.2136712,-0.25605357,-0.062083192,-0.13313474,-0.23411095,-0.13760038,0.23045778,0.10941367,0.15525696,0.1721615,0.066295415,-0.16881128,-0.20100392,-0.21982504,0.19874854,0.19379677,0.11032957,-0.115542725,0.15644297,-0.12584276,-0.18348631,-0.050785247,-0.22763334,0.22475867,-0.18725093,0.18443558,0.19186898,0.023308352,0.21069211,-0.09818493,-0.16539693,-0.2430294,-0.06514356,0.17518824,-0.2330244,-0.14260525,0.16097818,0.17669356,0.22000048,0.14231525,-0.12892756,-0.10879371,0.1294853,0.20010038,0.20588952,-0.17124373,-0.19144434,-0.1735527,-0.1991717,0.1369384,-0.13665707,-0.07718902,0.18837036,0.15395841,-0.1014356,-0.15534747,0.17484236,-0.21884412,-0.064896986
conf_37,-0.15187714,-0.014467115,0.05319443,0.1070991,0.13070752,0.031255268,0.20396137,0.15837601,-0.12514003,-0.23544262,0.15640992,0.1245208,-0.16184458,0.11456001,-0.22236721,0.11501045,0.05439823,0.00019169229,-0.22385964,-0.016342573,0.18220352,-0.19524495,0.07698635,-0.12506366,0.15403719,0.06576045,-0.19070846,-0.09300783,-0.13289532,-0.03611308,0.0946595,-0.22766933,-0.28801727,0.21867913,-0.08852419,-0.10369812,-0.15307452,-0.07936325,-0.07789985,0.11984409,-0.040880006,-0.18233252,-0.07601292,-0.049304925,-0.0981258,-0.2767401,-0.13529932,0.15294728,0.24136846,0.11975686,0.14732628,0.021610722,0.05092802,-0.12231241,-0.2023552,0.07455341,0.17926608,0.16987194,-0.044798482,0.06209168,-0.098153554,-0.15403795,-0.14651026,-0.19279172,0.26484925,-0.17670979,0.23958945,0.16574162,-0.10714961,0.13025941,-0.09621025,-0.37052038,0.124981456,-0.17354383,0.0887033,0.08536348,-0.15348047,0.083360925,0.22979264,0.062296283,0.13885583,-0.17987113,-0.22088668,0.23153837,0.018088747,0.09417103,-0.030829603,-0.042491227,-0.07261579,-0.09985052,0.1605433,-0.14590544,-0.14714962,0.14962189,0.020525672,-0.24434659,-0.11803001,0.073315725,-0.11408885,0.04616751
conf_38,-0.22260799,-0.080064155,0.1313667,0.14566736,0.12757263,0.16642672,0.23081401,0.15666631,-0.14015573,-0.014013673,0.060604334,0.18146881,-0.108794525,0.077880576,-0.12897544,0.18831562,0.03633047,0.1844788,-0.11622387,-0.009072258,-0.014824005,-0.09776157,0.15814993,-0.1763964,0.10955894,0.05603037,-0.13302334,-0.10471107,-0.07889447,0.09805405,0.029314134,-0.043789275,0.098758906,0.107127756,-0.09169289,-0.15381864,-0.1704418,-0.1103347,-0.1402024,0.28584185,-0.12542662,-0.10520367,-0.09930426,-0.16416365,-0.16846305,-0.21398208,-0.18230516,0.09116908,0.23748517,0.09776134,0.11327563,0.16898817,0.12488092,-0.16451569,-0.19846325,0.070338495,0.12781595,0.053173434,-0.06374853,0.19437395,-0.11629071,-0.12690789,0.01693525,-0.23103634,0.16235551,-0.22061989,0.13022995,0.022200633,-0.057682827,0.12666047,-0.17925598,-0.09735619,-0.118563645,-0.099873565,0.19034459,-0.09289817,-0.2474163,0.1239168,0.12241865,0.10037662,0.11755124,-0.1363405,-0.1168155,0.21110202,0.08405887,0.16787001,-0.15149076,-0.18742847,-0.12724462,-0.07671705,0.037128415,-0.21905152,-0.14123598,0.019399943,0.094169356,-0.15946329,-0.1447703,0.120240316,-0.13103497,-0.046289057
