conf,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,c_11,c_12,c_13,c_14,c_15,c_16,c_17,c_18,c_19,c_20,c_21,c_22,c_23,c_24,c_25,c_26,c_27,c_28,c_29,c_30,c_31,c_32,c_33,c_34,c_35,c_36,c_37,c_38,c_39,c_40,c_41,c_42,c_43,c_44,c_45,c_46,c_47,c_48,c_49,c_50,c_51,c_52,c_53,c_54,c_55,c_56,c_57,c_58,c_59,c_60,c_61,c_62,c_63,c_64,c_65,c_66,c_67,c_68,c_69,c_70,c_71,c_72,c_73,c_74,c_75,c_76,c_77,c_78,c_79,c_80,c_81,c_82,c_83,c_84,c_85,c_86,c_87,c_88,c_89,c_90,c_91,c_92,c_93,c_94,c_95,c_96,c_97,c_98,c_99,c_100,c_101,c_102,c_103,c_104,c_105,c_106,c_107,c_108,c_109,c_110,c_111,c_112,c_113,c_114,c_115,c_116,c_117,c_118,c_119,c_120,c_121,c_122,c_123,c_124,c_125,c_126,c_127,c_128,c_129,c_130,c_131,c_132,c_133,c_134,c_135,c_136,c_137,c_138,c_139,c_140,c_141,c_142,c_143,c_144,c_145,c_146,c_147,c_148,c_149,c_150,c_151,c_152,c_153,c_154,c_155,c_156,c_157,c_158,c_159,c_160,c_161,c_162,c_163,c_164,c_165,c_166,c_167,c_168,c_169,c_170,c_171,c_172,c_173,c_174,c_175,c_176,c_177,c_178,c_179,c_180,c_181,c_182,c_183,c_184,c_185,c_186,c_187,c_188,c_189,c_190,c_191,c_192,c_193,c_194,c_195,c_196,c_197,c_198,c_199
conf_308,-0.24202697,0.10249623,-0.18507062,-3.7382575e-05,-0.09844413,-0.1917417,0.03967516,0.05017129,0.06304153,-0.18829198,0.09957906,0.0603972,-0.14066249,0.107963495,-0.29485458,0.100625806,0.1637508,-0.10444157,0.07130118,-0.14456713,-0.0642182,-0.15947269,0.18747437,-0.12888032,-0.3318647,0.2768838,-0.19639693,0.22062533,0.08690986,0.21223526,-0.055850923,0.18690199,0.13959944,0.09505481,-0.08856852,-0.09534362,-0.23549804,0.19589531,0.15577412,-0.038216464,-0.20882238,0.08064156,-0.1383604,0.12844308,-0.2000951,0.045049936,-0.0050143176,-0.15442584,0.1077699,-0.029626206,-0.091878615,-0.07073443,-0.2425766,0.26077417,0.114299595,-0.17975971,-0.2246482,-0.09104534,0.10730843,0.19853629,0.023485852,-0.11113984,-0.19829617,-0.08481609,0.016251711,0.061157767,-0.21312015,0.1306614,0.16234018,0.19068667,-0.017088316,-0.10448336,0.1946823,0.19588462,-0.2108966,0.10643469,0.15942693,0.11131775,-0.14397733,0.13266455,-0.29842,0.029952334,0.2163884,-0.095786214,-0.1101501,0.06461748,-0.17833716,0.33006248,0.11595511,0.1800584,-0.22402355,-0.075687714,0.05708237,-0.17871135,-0.035294276,-0.15315406,0.023811342,-0.121651925,-0.03432575,-0.15814745,0.1205486,-0.10802793,-0.1299131,-0.1508582,-0.13664289,0.16555005,0.27605733,0.04312688,-0.15681827,0.06029704,0.34144893,-0.20610046,0.31692547,0.16087207,-0.18720865,-0.12151471,-0.012257729,-0.05318537,0.0940049,0.21974277,-0.18240036,-0.16064824,0.29312536,-0.022942964,-0.04889798,-0.1056867,0.18842646,-0.12778519,0.19183563,-0.03567168,0.075374044,0.188018,0.24301647,-0.15351304,0.30785066,0.11364954,0.3003359,0.03300204,0.13796699,-0.24999237,-0.23495656,-0.12408448,-0.07809174,-0.018137544,0.112202086,-0.09157124,-0.10381436,-0.12915406,-0.07992458,0.18661354,-0.07910217,-0.017246341,0.097286716,-0.025887018,0.10768986,0.15297751,0.04555505,-0.045341562,0.17927757,0.107706316,-0.06285874,-0.090235285,-0.14919384,0.2157839,-0.19552559,-0.0751814,0.292372,-0.1673093,0.04377343,-0.17040838,0.19181545,-0.2214882,0.18188208,-0.12453957,0.008671522,0.16921869,-0.05488283,0.22413972,-0.13288546,-0.009925031,0.36800215,0.03127625,-0.041439287,0.14612366,0.12866142,-0.12756766,-0.17788169,0.095300674,-0.18655697,0.04517466,0.053733595,0.2712317,0.16030976,-0.05385921,0.094588086,-0.13364218,-0.17427775,0.2697362,-0.24906616,0.122135036
conf_309,-0.01924982,0.12477415,-0.0063833324,-0.040512312,-0.055285897,-0.09708393,0.11549555,0.14667945,0.22468424,0.004086058,-0.03258267,0.1857799,-0.25422838,0.1505996,-0.08596092,-0.06697757,0.14578132,-0.15725024,0.046239473,-0.26709822,-0.01362765,-0.11479754,0.25015366,-0.221964,0.15191014,0.14345385,-0.19483726,-0.07658663,0.27491248,0.11449322,-0.13348356,0.055556905,0.073095515,0.10406401,0.19892004,-0.2978468,-0.012936937,0.11097197,0.11182176,-0.11106506,0.09250144,-0.0315656,-0.08921323,0.15584542,-0.07002986,0.116223745,0.044609934,-0.20866476,0.13591893,0.0536002,-0.05774547,-0.1218285,0.20262815,-0.040931154,0.07955616,-0.16441432,-0.15814905,-0.0029561382,-0.0304107,0.1871087,-0.13584065,-0.22008547,-0.09346698,-0.09401953,0.17722571,0.09040231,-0.25187048,0.24861911,0.132132,-0.18856609,-0.015833009,0.028331289,0.112119116,0.0319457,-0.2625867,0.25330228,-0.109066434,0.099491395,-0.11696363,0.080762565,0.084512666,-0.011439466,0.21417959,-0.11732255,-0.108846016,0.08544494,-0.102941,0.029668009,0.13038318,0.1960693,-0.09549654,0.09956461,0.17604649,-0.18791309,0.27054128,-0.27595225,-0.16180862,-0.15203807,-0.13432527,0.028502934,0.11563778,-0.10329748,-0.23392317,-0.20288469,-0.17383869,0.109498575,0.06521433,0.21165764,0.33963928,0.10478322,0.2028696,-0.18787594,-0.22138985,0.1484389,-0.18372044,-0.2387153,0.10139342,-0.07999891,0.108241685,0.185879,-0.33059767,0.20896229,0.088759005,0.08373438,-0.20078741,-0.16682881,-0.01677524,-0.14183721,0.08776674,-0.042552095,0.12016705,0.0915842,0.12345005,0.21678905,-0.029458147,0.015824944,-0.023566954,0.021324085,0.045211837,-0.013553214,-0.39753288,-0.0846632,-0.13753399,0.050231848,0.19638306,-0.1333688,-0.13248718,0.009508182,-0.15840106,0.13657428,-0.099563226,0.063717775,0.093668155,-0.20540066,0.20727414,0.25106215,0.16421498,-0.12580217,0.045890074,0.16366424,0.25146776,-0.09495388,-0.20541008,0.09826226,-0.08349383,0.22533508,0.013575298,-0.05375778,-0.12407368,-0.07922067,-0.17544654,-0.14082631,0.07310465,-0.15297921,-0.085900724,0.04892409,-0.21083872,0.13434581,-0.15449725,0.06979011,0.26646307,-0.16770157,-0.16012277,0.12310195,0.013017919,-0.17842697,-0.26776382,0.18422571,-0.12641884,0.01655926,-0.085642144,-0.08781135,-0.052729398,-0.027843038,0.08323714,-0.114789054,-0.06473471,0.056672897,-0.15529369,0.17021854
conf_310,-0.29909703,0.22574176,-0.095229015,0.24036409,-0.031541623,-0.15424204,0.03733377,0.018237224,0.24598743,-0.15040621,0.15806064,0.15235458,0.018577179,-0.07947485,-0.009437721,0.18370892,0.09912782,-0.07035014,0.16895078,-0.14851482,-0.08996319,-0.11707757,0.17520702,-0.122086614,-0.09258989,0.13170968,-0.24412154,0.10121085,0.19026425,0.07346112,-0.09513094,0.009646236,0.19572914,0.057742983,0.09634438,-0.14139237,-0.22194006,0.0666532,0.18917093,0.06974957,-0.08385518,-0.15954655,-0.087665975,0.10324037,-0.054830883,0.13500066,0.009890934,-0.17421402,0.19413248,-0.31681186,-0.32437313,0.006782612,0.19489853,0.006312273,0.14442103,-0.18313417,-0.07518106,-0.24346386,0.029858913,0.20372082,0.045557592,-0.14935645,-0.2619723,-0.13780138,0.15649377,0.09814044,-0.21975791,0.11116348,0.108730026,0.22975941,-0.06556627,-0.11579548,0.26706016,0.013840019,-0.14254,0.3029618,0.20235966,0.049998548,-0.054440655,0.22780527,-0.09239866,0.1989526,0.22784597,0.021539057,-0.09655646,0.039703213,-0.24960802,0.25557962,0.009832798,0.11019013,-0.14587328,0.17635116,0.12529288,-0.029874735,0.19147626,-0.020346455,-0.019338896,-0.010327014,0.024686167,-0.15324575,0.15269136,-0.11264925,-0.17504783,-0.06106905,-0.19815484,0.12048879,0.037111342,-0.2662946,-0.083258905,-0.002078644,0.18937238,-0.19880196,0.20575261,0.16197275,-0.13527074,-0.054577343,-0.09752243,-0.17323388,0.119390115,0.17022005,0.016706564,0.032430682,0.249763,-0.13859096,-0.25562263,-0.21336706,0.31818727,-0.13762987,-0.031593926,-0.086242534,-0.07917164,0.14295088,-0.05588585,-0.3011467,0.18788782,0.06695726,0.09793142,0.21854205,0.07969886,-0.2382711,0.14166394,-0.16718324,-0.16111387,-0.3075521,0.17036854,-0.23934439,-0.10490676,0.13961196,-0.11585487,0.13030791,-0.15285587,-0.2389563,0.20421669,-0.2675417,0.15675257,0.12259179,0.18261981,-0.13984232,0.23260534,0.13954061,0.08095286,-0.17717423,-0.10116188,0.22515246,-0.098999605,-0.2170748,0.038633507,-0.06803638,-0.09389432,-0.2171071,-0.12924491,-0.19918501,-0.032634694,-0.11206575,0.011820475,-0.019056018,0.17559293,0.19012351,-0.31115654,-0.14103061,0.24752589,0.18746798,-0.19429217,0.22439142,0.07017524,-0.13296035,-0.23402941,0.15188162,-0.18218768,-0.066669576,0.21599214,-0.04149525,-0.10306244,-0.14283177,0.12952976,-0.12659578,-0.14729215,0.15412694,-0.13343056,0.12612112
conf_311,-0.079995416,0.12720914,0.08574387,0.21805541,-0.14876822,-0.14772229,0.0428854,0.19161193,0.2400127,-0.039557368,0.061400335,0.23463774,0.062381152,-0.08881891,0.096529715,-0.10437709,0.09215802,-0.16408572,0.21942562,-0.16321398,0.02539628,-0.10568294,0.19457823,-0.068847865,-0.33306298,0.1142969,-0.13352309,0.1688835,0.15211776,0.1339606,-0.118524425,0.010032806,0.03062025,0.115111046,0.014101353,-0.34432408,0.049389083,0.078067884,0.09372751,0.023357665,0.114713944,-0.26849797,-0.15681095,0.13676116,-0.1684303,0.13309032,0.07043268,-0.17241578,0.12470421,-0.21387611,0.31080198,-0.01955688,0.08607681,0.15847571,0.17204438,-0.1642208,-0.11925013,-0.13069129,-0.17630836,0.06701574,-0.07900072,-0.21600048,-0.12258992,-0.18524382,0.09154891,0.10618478,-0.110801496,0.20462944,0.0900823,-0.468493,-0.076229006,0.26468658,0.14318877,-0.07686409,-0.1560072,0.22840333,0.030837428,0.07435528,-0.054780263,0.14681485,0.044500135,0.28319204,0.19677263,-0.28961524,-0.072662525,0.19918324,-0.19267362,0.18372805,-0.14698572,0.07200215,-0.1623116,0.07301628,0.21225965,-0.09074456,0.12680338,0.10861051,-0.19653706,-0.18037058,-0.086310364,-0.048670426,0.2243246,-0.15321207,-0.3530399,-0.15474334,-0.06778006,0.062717915,0.23343849,0.05067736,-0.22408794,0.02944808,0.090511166,-0.22651157,-0.017140608,0.15227517,-0.1078197,-0.16448382,0.0746144,-0.18427299,0.06980338,0.22721931,0.024702162,0.027567418,0.3132506,0.03705335,-0.03705294,-0.134291,0.07526598,-0.1212387,-0.026834855,-0.021930918,-0.12204831,0.069589265,0.43132958,-0.19838639,0.25879097,0.081984155,0.34901512,0.1131857,0.036248468,-0.07040621,-0.3697394,-0.09656035,-0.09288601,0.016178627,0.033332113,-0.21772493,-0.1513466,0.014540094,-0.15633722,0.16554405,-0.05399013,-0.28640872,0.17138733,-0.026592664,0.15511486,-0.076241426,0.26449275,-0.15602924,0.090561345,-0.062708944,0.1665018,-0.047568124,-0.1951125,0.1584099,-0.08008954,-0.04115991,0.24205926,0.021642623,-0.18019892,-0.08461305,0.22482994,-0.14346953,0.10541719,-0.14852615,-0.23779616,0.17924792,-0.19243036,0.06784581,-0.088167086,-0.23175931,0.22298683,0.08516694,0.12477573,0.18531738,-0.04599279,-0.10761152,-0.20433253,0.07895868,-0.08556272,0.009075466,-0.0011593136,0.14932506,-0.17731452,-0.22457558,0.19727628,-0.21289647,0.1303513,0.15280898,-0.14725943,0.10104815
conf_312,-0.22875914,0.19634275,-0.12580715,0.39757884,-0.21781224,-0.21583705,0.12590419,0.1555739,-0.019224191,-0.08212615,0.1591839,0.086962655,-0.04746357,0.26440504,-0.15369041,0.12555268,0.11924847,-0.23483653,0.17178534,-0.13601148,0.10853192,-0.11408538,0.19994242,-0.05162941,-0.19295014,0.3500336,-0.147882,0.25566763,0.13740368,0.116271004,-0.06955775,0.078901626,0.14140566,0.11428608,-0.05721692,-0.1990676,-0.1231225,0.13982359,0.22065057,-0.019887239,0.03791049,0.012296478,-0.11570296,0.14537176,-0.026016062,0.10388339,0.14333637,-0.18626505,0.13318178,0.0667831,-0.05637027,-0.06750168,-0.28073603,0.12715906,0.19210866,-0.13361502,-0.09671641,-0.1371485,-0.09094437,0.1614263,-0.074530765,-0.0765255,-0.113708496,-0.14275348,0.19035167,0.14024447,-0.21213382,0.11838063,0.1099934,-0.07367717,-0.08722268,-0.04574191,-0.037085846,0.18544096,-0.17008841,0.1130953,-0.061305713,0.18310829,-0.13104609,0.15339512,-0.27986452,0.15792687,0.21745396,-0.21175048,-0.066600986,0.19336669,-0.13818099,0.32653698,-0.046765115,0.16852956,-0.031637967,0.091075346,0.15139425,-0.13134976,0.22633526,-0.046120707,0.042673938,-0.29426056,-0.037571672,-0.0998671,0.16792554,-0.058944035,-0.1630506,-0.0055156164,-0.21826614,0.099895574,0.3814013,0.039850812,0.056998517,-0.10388597,0.0981018,-0.20137097,0.2549411,0.13789083,-0.08471957,-0.19184798,-0.0492597,-0.090370394,0.1026568,0.20227708,0.25465444,0.18487743,0.044583455,-0.14989963,-0.20768574,0.13801174,0.45841923,-0.08234869,0.18369259,-0.11867038,-0.1403756,0.10036965,0.18780234,0.16187628,0.22117755,0.048474707,0.28336796,0.234721,0.089120016,-0.07708783,-0.17634726,-0.09945155,-0.04161175,-0.080345824,0.1802735,-0.15225253,-0.19628783,0.12462797,-0.103863426,0.19583249,-0.12682551,-0.15218548,0.18403667,-0.03168075,0.16496222,0.0041249213,0.20999609,-0.2186223,0.18699718,0.086092666,0.2717998,-0.11519616,-0.25087067,0.24902634,-0.18142378,-0.21559556,0.37692428,-0.18705748,0.26371574,-0.24855343,0.1445998,-0.18011191,0.078402944,-0.15438952,-0.23985499,0.25773492,-0.04864875,0.08801456,-0.10252123,0.0023799594,-0.0068072304,-0.11083859,0.003227779,0.22107378,0.06270971,-0.13295397,0.14595416,0.15841737,-0.18962687,0.23228508,0.16472699,0.3986541,-0.14814098,-0.11691912,0.077367455,-0.116028406,-0.09928239,0.05372241,-0.11313977,0.16687672
conf_313,-0.22081214,0.018107723,-0.07697114,0.044956487,0.025395429,-0.22135276,0.040216997,0.21595073,-0.012728311,0.18220739,-0.008111438,0.045804013,-0.07690994,0.2911788,-0.14034976,0.30700868,0.10015594,-0.22634332,0.1843937,-0.17489104,-0.21892595,-0.07764281,0.15930884,-0.027600031,-0.111958906,0.22388884,-0.013526676,0.17910537,0.06145861,0.12564526,-0.07152272,0.0409401,0.15260015,0.1184376,-0.03936239,-0.13248679,0.041910727,0.10057459,-0.0060562845,-0.19609252,-0.022607744,0.20256473,-0.21191353,0.09152534,-0.13595204,0.15651771,0.07693858,-0.10625423,0.109886736,0.32523033,-0.08694834,-0.1336797,-0.27297667,0.014108793,0.113083616,-0.14034413,-0.21154894,-0.089237854,-0.14404994,0.17107934,0.11999044,-0.15606314,0.15073968,-0.16591565,0.1800977,0.09670853,-0.12255286,0.10712547,0.15252279,-0.006458767,-0.16978215,-0.15639323,0.086873956,0.05163484,-0.09042696,0.16062872,-0.053522754,0.095671535,-0.039902408,0.11503439,0.21074305,0.09894709,0.13303879,-0.17326906,-0.1924589,0.10430054,-0.23808183,-0.10731572,0.13121825,0.1787042,-0.10552015,0.21821086,0.12768333,-0.038257524,-0.081267215,-0.09352107,0.0880328,-0.2700288,0.04225704,-0.027969148,0.097674415,0.15040107,-0.13031386,-0.15201348,-0.19270693,0.14458959,0.041311633,0.2047344,0.05288142,0.2436208,0.13549103,-0.10825572,-0.04517943,0.20221896,-0.14284986,-0.099625036,-0.10236111,-0.18741514,-0.010359348,0.041201595,-0.26393962,0.016448025,0.113374636,-0.23011753,-0.10728523,-0.15119813,0.23046455,-0.06578365,0.14609651,-0.21188132,0.20381568,0.13472052,0.2197138,0.2055594,0.15563549,0.09166682,0.29694614,0.2967349,0.07697405,0.0644019,-0.14458618,-0.20465893,-0.18578805,-0.24467157,0.11968898,-0.18080355,-0.1558438,-0.052899506,-0.104272634,0.088098064,-0.002624558,0.24879855,0.11703157,-0.14116071,0.15014917,-0.40144417,-0.1654762,-0.16438536,0.033785723,-0.3031027,0.028313171,-0.19772114,-0.11999477,0.1331072,-0.18801348,-0.0509817,0.14727156,-0.1280551,-0.06072982,-0.14632787,0.038560353,-0.14506358,0.15122737,-0.14115046,-0.093322195,0.29618746,-0.16625334,0.11655197,-0.07399446,-0.047994953,0.015779441,-0.1893156,-0.19014947,0.12666608,0.091886796,-0.107887104,-0.16508515,0.13008098,-0.18309005,0.0077576404,-0.09092379,0.05443356,-0.09140698,-0.16914545,0.22829808,-0.09971769,-0.10738316,-0.05511992,-0.12106708,0.19109909
conf_314,-0.05837456,-0.037666004,0.001175158,0.062314235,-0.1452778,-0.1750234,0.07818329,0.08634924,0.13914779,-0.16466075,0.086199865,0.2848521,-0.13043931,0.10328435,0.068438224,0.17508434,0.09118635,0.040747263,0.110643275,-0.1404718,-0.122626305,-0.18274248,0.18724819,-0.21224503,-0.22541489,0.09029785,-0.17190905,0.13776024,0.057365604,0.08994005,-0.049837653,0.17918772,0.07267785,0.17725135,0.13477394,0.05006661,-0.08296343,0.108225666,0.01387155,-0.21483798,0.00013149658,-0.19488153,-0.18558872,0.19216457,-0.20403999,0.11468574,0.047649387,0.008922052,0.045531917,-0.12398776,0.151524,-0.094255775,0.16930212,-0.0066003846,0.06690737,-0.062593624,-0.19603474,-0.14800648,-0.2668775,0.045717083,-0.0054082274,-0.038132414,-0.042611793,-0.0814027,0.10436448,0.13015471,-0.07232755,0.18436235,0.2022751,0.2208111,-0.10580786,-0.13138989,0.07391335,0.016453119,-0.1000306,0.10636899,0.21286619,0.086850144,-0.14652853,0.09010374,0.10220682,0.056685627,0.14696054,-0.22741856,0.030725187,-0.11328966,-0.13771933,0.23844297,-0.009398862,0.17352024,-0.14810446,-0.032077834,0.055962607,-0.12528767,-0.094635,0.08389067,-0.12289972,-0.2200504,0.24247305,-0.15227668,0.14255689,-0.32930335,-0.21278845,-0.203112,-0.12386729,0.124901965,0.052999534,0.04200514,0.10882381,0.089498445,0.18478611,-0.075792946,0.124473885,0.15428987,-0.17104118,-0.101123035,0.08284869,-0.24579392,0.23273979,0.13928857,0.06921469,0.17123015,-0.2394487,0.17096809,-0.015416151,0.055919953,0.28330913,-0.04463408,0.12940395,-0.06741479,-0.13247663,0.07754036,0.2741313,0.23530687,0.24212888,0.14298458,0.19159737,-0.0064571705,0.025327694,-0.08934123,-0.10735389,-0.030987645,-0.18889011,-0.17092629,0.15914123,-0.2076617,-0.11133964,0.038398042,-0.16284071,0.10008455,-0.085247874,-0.39835322,0.17690463,-0.08816494,-0.036873795,0.0015300903,0.11120714,-0.13113722,0.020474095,-0.10618381,0.31416944,-0.18282017,-0.049712777,0.2843277,-0.07801395,0.076458775,0.1325519,-0.07570453,-0.015253401,-0.10473225,0.18103276,-0.20362486,0.054826796,-0.16819108,-0.10485602,0.026194165,-0.020124318,0.028247323,0.006134705,-0.2543187,0.301117,-0.16848753,-0.22791907,0.11431946,0.05262852,-0.1741463,-0.047398444,0.11420592,-0.17425872,0.0968937,0.09381202,0.053427603,-0.09068597,-0.31761682,0.12955338,-0.11417814,-0.03348411,0.110804774,-0.18086849,0.07092206
conf_315,-0.06165263,0.15373658,-0.17529903,-0.149644,-0.12945381,-0.030457465,0.056262225,0.23739913,0.13998225,-0.16156991,0.24491806,-0.067418575,-0.12424307,0.07009955,-0.08830632,-0.13099872,0.16911356,-0.049500518,0.14166138,-0.061368365,-0.062295426,-0.1854151,0.23184626,-0.15314059,-0.2015735,0.077137426,-0.124687724,0.16486105,0.17527233,0.101960756,-0.17334628,-0.09730772,0.16663678,0.1510843,0.21615288,0.06130681,-0.14958407,0.118932776,-0.06352579,0.08963783,-0.27092662,-0.12222549,-0.13635363,0.049099833,-0.29569656,0.23189752,0.17886098,-0.11244125,0.14991005,0.3443834,0.1964602,-0.1922759,-0.12064985,-0.21847302,0.22834903,-0.21904074,-0.05849386,-0.09033427,-0.2089933,0.23189068,0.27947897,-0.24985787,-0.12188827,-0.18242197,0.22001146,0.0890256,-0.150387,0.066632375,0.09046621,-0.08031746,-0.000111404166,-0.008391878,-0.061566252,-0.019233828,-0.23320259,0.17680897,0.20824619,0.18080908,-0.13901801,0.21089281,0.08145873,-0.07369299,0.1619251,-0.17609681,-0.16408944,-0.009925326,-0.21209739,0.10553894,0.09857756,0.16418503,-0.115300015,0.06702863,0.10961325,-0.2582042,0.13297653,-0.07270452,-0.09505972,-0.12187276,0.063285775,-0.10145016,0.18298861,-0.07845457,-0.021766588,-0.15244876,-0.1375639,0.24060288,-0.0076048714,-0.06441793,-0.014744179,0.33851686,-0.12737986,-0.16760048,0.02895428,0.088887535,-0.091039285,-0.13863355,-0.024041729,-0.16720513,0.15348805,0.10853105,-0.1850858,0.02515234,0.0035581673,-0.033485584,-0.07546302,0.08100774,0.18527967,-0.12585428,0.14870204,-0.19891767,-0.18210772,0.10929184,0.027354794,-0.11024194,-0.028112294,0.18028325,-0.008963497,0.1808383,0.12827674,-0.23660459,0.018120049,-0.16162261,-0.15790325,-0.14777993,0.04802747,-0.122918524,-0.15890625,0.08338107,-0.16974741,0.08901552,-0.07114245,-0.20247295,0.09064594,-0.16273348,0.19869557,0.18570034,-0.10412749,-0.07954604,0.23128356,-0.028071238,0.15951389,-0.15984705,-0.15714362,0.04248437,-0.15447198,-0.014024943,0.1762128,-0.17952001,0.22626795,-0.14906618,0.015032061,-0.12671131,0.11692612,-0.20865974,-0.23332286,0.025616877,-0.075662784,0.16785422,-0.14342915,-0.14295933,0.058910936,0.26634097,-0.21066019,0.15963008,0.09787694,-0.15022694,0.19777001,0.03331324,-0.24326915,-0.06891014,0.09959881,0.33130142,-0.18618472,-0.053909995,0.084002666,-0.16702335,-0.16823545,0.13915019,-0.025291245,0.122280166
conf_316,-0.36359948,0.00057650555,-0.20511074,0.18451382,-0.13376439,-0.1771688,0.12142586,0.06836336,0.11794413,-0.070126966,0.10608114,-0.06937221,-0.2784154,0.053953025,0.0009209933,0.06259378,0.11828163,-0.18636285,0.20926547,-0.20087975,-0.041094154,-0.12549376,0.19942047,-0.012262573,-0.21375017,0.013839608,-0.18310256,0.22382353,0.15129927,0.16850165,-0.15524694,0.09913706,0.15345058,0.050050948,0.011564163,0.10341058,-0.11417161,0.022042593,0.22053134,0.067635335,0.077659436,-0.3607829,-0.18259802,0.10259073,-0.14054492,0.1146382,0.20348176,-0.21777938,0.11291964,0.04096454,-0.20170577,-0.044002336,0.13514982,0.09580158,0.10497348,-0.14798482,0.2803551,-0.052979905,-0.13068081,0.052469034,0.079342745,-0.14679882,-0.17385283,-0.11799134,0.116222076,0.07057859,-0.14011636,0.089320004,0.15987565,-0.16936627,-0.052394513,0.16827203,0.028044412,0.12080059,-0.14403273,0.045965776,0.13096574,0.1345396,-0.053572882,0.12698114,-0.05290685,0.038095143,0.18296571,-0.10089619,-0.050747517,-0.06577444,-0.12897548,0.040086485,0.03406346,0.07417824,0.0060586096,0.27347034,0.07078517,-0.07456509,0.17338139,-0.044491254,0.053353604,-0.1512921,0.06043728,-0.13969518,0.114327736,-0.17994228,0.10684652,-0.10814951,-0.10532749,0.028584326,0.14375243,0.045147862,-0.13556704,-0.03419885,0.15367045,-0.20055361,0.3612787,0.13140261,-0.005610365,-0.06683941,-0.10448265,-0.1687117,-0.11156594,0.038965903,-0.011471672,0.1614576,-0.050881583,-0.16603906,-0.080106914,-0.05100656,0.14385734,-0.04146594,0.17326413,-0.14910439,0.2934253,0.24099176,0.10160642,-0.20195012,0.109457016,0.22354428,-0.08213307,0.20264068,0.13431679,-0.089602105,0.034077242,-0.18480006,-0.16660209,-0.25717613,0.110336,-0.13063592,-0.00806193,-0.10074224,-0.20389356,0.28464288,-0.13573845,-0.10345311,0.01194547,-0.14070038,0.11031879,-0.17235202,0.32872248,-0.20069534,0.04161479,0.02528456,0.10642143,-0.20741041,-0.11660723,0.26566193,-0.042665046,0.13092454,0.067371994,-0.20326702,-0.0027895921,-0.04940137,0.15137634,-0.26739493,0.02960513,-0.2132149,-0.07138143,0.13620664,-0.17549448,0.30568516,-0.13698623,-0.16513811,0.09249411,0.26170507,-0.078190275,0.10518299,0.017818838,-0.15992397,0.21007253,0.11696248,-0.05821704,-0.13310549,0.15734132,0.20535989,-0.14699863,-0.11764363,0.0704067,-0.10974677,-0.023400355,0.06657445,-0.084109396,0.18775004
conf_317,-0.1348062,0.13938826,-0.06884382,0.020592801,-0.35145497,-0.17393962,0.24392481,0.18573198,0.07555238,-0.048375346,0.081921816,0.15093787,-0.13118988,-0.13364415,0.05734328,0.12065162,0.060136173,-0.17234512,0.16943222,-0.13285476,-0.14883359,-0.20680872,0.22459687,-0.07000246,-0.14730653,0.04439416,-0.099683486,0.0801794,0.07009035,0.14771697,-0.12590328,-0.3521555,0.19172856,0.12306892,0.07718496,0.11031684,-0.11217747,0.22428022,-0.051683016,-0.15475635,0.15503821,0.086587764,-0.0348676,0.19717316,-0.1339994,0.13309766,0.10681333,-0.07632473,0.08815209,0.35767508,-0.46347958,-0.06716673,-0.3141269,0.21008144,0.19345537,-0.15948364,-0.12914702,-0.0755283,-0.21763177,0.23760933,-0.07091235,-0.22785427,0.032628402,-0.2171476,0.11706427,0.11584981,-0.16429056,-0.030458743,0.17647581,-0.05420695,-0.10813274,-0.2144233,0.33028856,-0.030214254,-0.109198704,0.07812436,0.2764273,0.20319061,-0.11045289,0.18787394,0.09119255,0.079219244,0.16181996,-0.19682409,-0.05795824,0.032294556,-0.05932238,0.04367989,-0.16560444,0.084525704,-0.10042054,-0.019463472,0.07882962,-0.049856715,0.01406605,-0.002217793,0.061025403,-0.12300872,0.090885326,-0.107067786,0.13542606,-0.20879604,-0.1571704,-0.05599159,-0.15478735,0.18888985,-0.032659233,-0.035410564,0.010977123,0.2660942,-0.13003775,-0.20053977,-0.27352327,0.12852357,-0.18623912,-0.16888966,0.15004101,-0.25285938,-0.053036805,0.07225352,-0.14006683,-0.22677046,-0.047804836,-0.05729443,-0.14810996,-0.038846184,-0.14354701,-0.10619845,0.14965473,-0.11565843,-0.058048077,0.19029503,-0.166028,0.29158148,0.22309019,0.13075851,0.047189165,-7.0344126e-05,0.08585215,-0.05085538,-0.3759714,-0.2500693,-0.18587293,0.06335012,0.26372418,-0.13474125,-0.16830784,-0.11544411,-0.128841,0.12133974,-0.15470359,-0.1830127,0.18339662,-0.08457447,0.13090016,-0.11136157,0.3790089,-0.049773313,0.23265436,0.014003527,0.13960542,-0.109893404,-0.16816361,0.061627463,-0.2290241,-0.20474774,0.1429609,-0.2209516,-0.12866437,-0.22470734,0.23764786,-0.14395702,0.26145774,-0.09381263,-0.22867067,0.12211203,-0.20009296,0.09151115,-0.1672945,-0.10823881,0.0712663,-0.036792256,-0.18286681,0.09839525,0.13842231,-0.12477956,0.38366356,0.084403776,-0.14274044,-0.09895442,0.053496867,0.0350392,0.043948736,-0.06332457,0.21770255,-0.24515185,-0.10951743,0.1353101,-0.09511256,0.09197342
