problem,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
f17_i1,0.37732056,-0.15743259,0.57138884,-0.0978438,-0.164939,0.16575976,-0.28133357,-0.106987566,0.42178056,-0.34251982,0.33284134,-0.25216734,0.3813579,-0.21762557,0.26683193,-0.1527505,-0.09629642,0.19812079,-0.040121045,0.29053146,-0.1845566,-0.22667569,0.05698593,0.18046226,-0.19978794,0.118186265,-0.02338563,0.09722566,0.34063715,0.2286083,0.16898182,-0.1974663,0.41044852,0.03719216,0.07296795,0.092926644,0.46422157,-0.12847278,0.2980568,-0.15864691,-0.22142711,0.29107228,0.05557596,-0.30252194,0.11798044,-0.09359629,0.24444924,-0.18455754,-0.27456012,0.18753143,-0.26466978,0.27465296,0.14848725,0.095509306,0.36665574,0.23760803,-0.28304964,-0.06871875,-0.22907528,0.2973915,0.28513718,0.18977317,-0.21571791,-0.437456,-0.11094351,-0.43213284,-0.34513167,0.008604985,-0.3266956,0.34374946,0.27550003,0.21929483,0.2078445,-0.3682293,-0.2625262,0.31945774,0.26448354,-0.28855494,-0.20196722,0.2136963,0.14762294,-0.21676941,-0.3081548,-0.25008067,0.22338985,-0.22282855,-0.20614877,0.15491322,-0.064575754,-0.09874108,-0.10913768,0.3213003,0.34855497,0.053374656,0.22250307,-0.18596677,-0.25894275,0.2862555,0.14452559,0.25514454
f17_i2,0.16231531,-0.20719118,0.06853687,-0.22702394,-0.14173953,0.11978883,-0.325107,-0.2040303,0.25629243,-0.082087375,0.0521571,-0.23366329,0.13437457,-0.23466991,0.24934314,-0.1260289,-0.33480188,0.23204602,-0.45719627,0.09237022,-0.2607083,-0.23428835,-0.26589757,0.20271783,-0.16489479,-0.047694646,0.29102033,0.11181279,0.19309787,0.2169787,0.24450415,-0.13291635,0.24895729,0.22753093,0.26631686,0.25272614,0.2315134,-0.13210253,0.16117662,0.020345885,-0.13662536,0.117182925,0.1943199,-0.31122473,0.27380738,0.21284452,-0.058799017,0.0669781,-0.2389632,0.369121,-0.1888177,0.1298704,0.14734614,0.36903375,0.4102173,0.33945888,-0.327268,-0.18941832,-0.17513292,-0.17957062,0.033415392,0.3382332,-0.24510261,-0.2012086,-0.18374893,-0.4135799,-0.053845275,-0.31162488,-0.06505809,0.33127365,-0.09647574,0.053994272,0.46121874,-0.29162857,-0.2282509,0.28134564,0.1686982,-0.15793107,-0.09460086,0.025958387,-0.37384158,-0.3427862,-0.034952547,-0.21778862,0.3335542,-0.27760807,-0.32550287,0.24066244,-0.026875313,-0.2802476,-0.3725947,0.42124167,0.30987635,-0.5415149,0.17953953,-0.36634937,-0.49976733,0.41108343,0.17644344,0.07643191
f17_i3,0.16073552,-0.041713122,0.43023667,-0.2255482,-0.06485451,0.35747507,-0.17243989,-0.15878414,0.22129461,-0.2427724,0.19060627,-0.23517737,0.32141232,-0.18561536,0.21130294,-0.18066224,-0.18455143,0.2379341,-0.38366628,0.35904405,-0.1060989,-0.5290691,-0.27410513,0.13625935,-0.27886504,0.10933503,0.10298384,0.030761953,0.16191755,0.20774174,0.51946586,-0.46254644,-0.14715517,0.14228296,0.2844854,0.10076307,-0.083753295,-0.3679168,0.13867825,-0.13707986,-0.097186625,0.17057714,0.3130399,-0.4103137,0.095670566,0.47215694,0.053264413,0.4173936,-0.18108909,0.076064505,-0.24505292,0.2212017,0.24252294,0.23312913,0.19303837,0.1370603,-0.28979957,-0.2307209,-0.13065547,0.31767353,0.40995768,0.27663717,-0.23601383,-0.18917876,-0.27459183,-0.22551414,-0.3009108,0.1816482,-0.22053963,0.16014609,0.35878375,0.1416425,0.18861082,-0.05879595,-0.16274436,0.13297488,0.13637988,-0.18618788,-0.1661471,0.12195449,0.017656576,0.057974678,-0.2432424,-0.1813409,0.10583208,-0.18708754,-0.09989196,0.09575914,-0.3317482,0.5541824,-0.2384372,0.4851807,0.0323944,0.029487483,0.1765937,-0.2211746,-0.092207015,0.1530324,0.35301447,0.21978058
f17_i4,0.1078567,-0.25501457,0.7144083,-0.3160609,-0.086672604,0.18651927,-0.25632474,-0.19391464,0.16902266,-0.24642186,0.0073674787,-0.15444568,0.2628622,-0.2035881,0.22342438,-0.31624237,-0.17167802,0.27598882,-0.2206607,0.18032344,-0.24641249,-0.19194734,0.16039929,0.18518938,-0.26668134,-0.10001372,0.19079357,0.17556737,0.23292084,0.058600776,0.32735595,-0.121223316,-0.20829521,-0.16039622,0.14707714,0.11109889,0.102146484,-0.5962638,0.1024783,-0.22031589,-0.063771024,0.13285623,0.27477655,-0.16696723,0.21915258,5.197007e-05,0.12530693,-0.046151847,0.0922844,-0.055071115,-0.21661554,0.108041205,-0.10648777,0.11727375,0.34059888,-0.048124418,-0.15942319,-0.20428884,-0.23942082,0.14012833,0.38896006,0.13727814,-0.20489739,-0.1274479,-0.18764873,-0.009261266,-0.4276349,0.0545632,-0.331821,0.25039193,-0.03500165,-0.10499711,0.40630773,-0.255704,-0.1261323,0.16115981,0.2768957,-0.13323037,-0.19803746,0.326969,0.27013746,-0.22648135,-0.22122106,-0.21864875,0.339576,-0.16767639,0.0874811,-0.33028725,-0.20725097,-0.24671848,-0.29639906,0.23453456,0.10667231,0.28905216,0.10380258,-0.16297294,-0.29011476,0.2759457,0.4162514,0.20051825
f17_i5,0.18611069,-0.044950932,0.1653548,-0.1948371,-0.2129117,0.084319025,-0.09853585,-0.30316186,0.12922353,-0.24468529,0.31074327,-0.18029138,0.11075872,-0.23570244,0.16567276,-0.20408693,-0.29518673,0.121750295,0.0703226,0.2355562,-0.25279358,-0.12483403,-0.58071786,0.27998698,-0.31301534,0.37336966,0.21638861,-0.026399711,0.17094843,0.37492967,0.009536429,-0.28946814,-0.011341698,0.21350788,0.29897457,0.1332773,-0.49225435,0.20679486,0.15352692,-0.31182787,-0.08717566,0.07903308,0.2494137,-0.06888832,0.09821261,0.21707968,0.5101178,0.07039629,-0.10658778,0.46668056,-0.13439628,0.29105118,0.13632137,0.21353208,0.3284547,0.29479808,-0.24803399,-0.22692685,-0.25135562,0.17379043,0.18346749,0.27500445,-0.31371796,-0.2860494,-0.30982733,-0.4401079,-0.13218226,0.39815995,-0.14323424,0.21034376,0.37768444,0.31727135,-0.12595688,-0.34952137,-0.1754474,0.28917396,0.10304904,-0.097528696,-0.34305373,0.19609751,-0.41783231,-0.26075304,-0.26813206,-0.22963624,0.227142,-0.2728555,-0.21423429,0.5562921,-0.27689734,-0.14830177,-0.35134724,0.19436911,0.38185906,0.37868866,0.28352123,-0.30906937,0.11852846,0.18338417,0.37733147,0.08015112
f18_i1,0.25822684,-0.16222832,0.14131716,-0.1809918,-0.20280734,0.2954715,-0.29050058,-0.26118383,0.13326517,-0.21832645,0.124266624,-0.3295713,0.32268852,-0.1090398,0.17125079,-0.31968233,-0.2505781,0.2953449,0.36965784,0.17025614,-0.23630555,-0.12281826,-0.62717927,0.24882293,-0.20975955,-0.006579503,0.37250763,0.060668185,0.1248884,0.33974347,0.34411368,-0.23627195,0.15188964,0.33359247,0.2073297,0.19214366,0.49749455,0.085360505,0.25584093,-0.31089047,-0.19929613,0.27006453,0.21360932,-0.14524554,0.15877573,0.18044178,0.2307011,0.33514574,-0.3121799,0.26466292,-0.2526965,0.20229766,0.07967809,0.11495464,0.32299483,0.20479523,-0.22087246,-0.2531751,-0.2929799,-0.07162921,0.22095041,0.33590358,-0.18140225,-0.16368878,-0.13994424,0.020852601,-0.26563737,-0.3362533,-0.113744244,0.23691228,0.40378845,0.40185434,-0.46958238,-0.3955933,-0.1318803,0.35279998,0.20687936,-0.17592527,-0.24298093,0.23792078,0.36308718,-0.13226897,0.07187378,-0.17193395,0.14774054,-0.199065,-0.1535574,0.33281225,-0.12864597,-0.21176594,-0.34657678,0.17381375,0.2791249,0.26377186,0.2362864,-0.20989834,-0.31672373,0.2495504,0.11758777,0.24756317
f18_i2,0.18995039,-0.039657447,-0.07643786,-0.22796802,-0.23973829,0.24066736,-0.254299,-0.18997012,0.0018111961,-0.21792938,0.21812955,-0.25233546,0.39446676,-0.15815602,0.31370983,-0.33930245,-0.13661025,0.12065893,0.3175296,0.11174573,-0.19412506,-0.2495786,-0.035741094,0.1577725,-0.22920325,0.027669717,0.29478455,0.22303379,0.20846975,0.33640778,0.14077699,-0.4446273,0.40236607,0.38815257,0.31630224,0.17123993,-0.0797361,-0.3254618,0.22810096,-0.21769297,-0.18643075,-0.015471749,0.19232146,-0.2991572,0.21983059,0.25229406,0.09165066,0.28488922,-0.3654218,0.07198916,-0.15891945,0.24264657,0.02109536,-0.0058309822,0.11501749,0.13654555,-0.2833288,-0.11463609,-0.18577866,-0.2284975,0.27167165,0.15516025,-0.09725354,0.055357613,-0.33752763,0.032990593,-0.30727142,0.24142338,-0.112747595,0.34172943,0.0799359,0.17268494,0.16175291,-0.22281678,-0.23064126,0.08530364,0.1922332,-0.23247813,-0.21919478,0.08602623,-0.76403165,0.15755028,-0.3674886,-0.23808445,0.10575353,-0.16901489,-0.12413569,0.066590995,-0.25661966,0.19798832,-0.28146404,0.41169372,0.30844462,-0.095660195,0.1318263,-0.078896694,-0.21876715,0.19866087,0.16857232,0.17592332
f18_i3,0.27470547,-0.045719583,0.0917558,-0.26316386,-0.17150721,0.24816687,-0.2828681,-0.28701672,0.44398147,-0.23201847,0.26553947,-0.05734359,0.23107405,-0.3097906,0.1344278,-0.14955062,-0.33625212,0.26423973,0.4119778,0.10710202,-0.18107682,-0.18027538,-0.43420014,0.24858192,-0.15341453,0.29930833,0.224806,0.2441455,0.25822195,0.051783707,0.13565266,-0.31757185,0.13658535,0.16561584,0.115667485,0.3608864,-0.027159512,-0.43782327,0.10387675,-0.29292318,-0.15287079,0.29558605,0.24190156,-0.23486312,0.23210491,0.18302166,0.19675493,0.35972384,-0.09649822,0.1973315,-0.31423256,0.06726344,0.35051915,0.12473019,0.3233501,0.23901695,-0.20808402,-0.2045062,-0.18007386,0.119494565,0.26032743,0.4669321,-0.14554971,-0.3521593,-0.07599768,-0.2653245,-0.0786656,-0.12627539,-0.24414891,0.23460889,0.26952654,0.2620612,0.4882431,-0.28314126,-0.29079452,0.26841283,0.3166625,-0.18896474,-0.25734904,0.32838073,0.020085797,0.0043794382,-0.38138977,-0.14944628,0.13522829,-0.19612503,-0.18277694,0.15364473,-0.26529682,-0.13559909,-0.1711597,0.09517877,0.0542038,-0.030805696,0.15098971,-0.23968315,-0.16651489,0.15895762,0.21036507,0.19011807
f18_i4,0.20381543,-0.23049426,0.48979232,-0.23487762,-0.16274525,0.24443646,-0.16090295,-0.12727727,0.33628228,-0.21171801,0.3057259,-0.09524392,0.18950528,-0.28707784,0.13553992,-0.2965332,-0.34808943,0.10866784,-0.2393763,0.17605615,-0.20386927,-0.29936746,-0.102536276,0.1740171,-0.20243223,0.19023745,0.10315515,0.11685411,0.13711274,0.15394598,0.44865456,-0.062140558,-0.3553844,0.19261749,0.24740614,0.19324388,-0.4321622,-0.4989186,0.32041293,-0.2703802,-0.23567666,0.24578804,0.2853228,-0.290664,0.16123998,0.29574704,0.4177976,0.07931387,-0.19819736,0.19440907,-0.16142873,0.014278857,0.05336878,0.27979854,0.27230108,0.026706353,-0.35469976,-0.13645205,-0.27488968,-0.14195964,0.2460883,0.30579692,-0.16790485,-0.07935127,-0.24960211,-0.009703185,0.010574911,-0.052326426,-0.14912042,0.20127486,0.13729908,0.09454847,0.041392647,-0.058890622,-0.21680827,0.12775075,0.27689502,-0.22953281,-0.19660744,0.16042303,0.09415823,-0.40101933,-0.30427685,-0.28434348,0.3464015,-0.20892781,-0.13221759,-0.022875506,-0.22774725,0.22755338,-0.16027649,0.27892458,0.10125956,0.3851458,0.18835637,-0.053450473,0.008803478,0.17620233,0.32745886,0.19908938
f18_i5,0.2879789,-0.3079917,0.22438617,-0.13477384,-0.02581524,0.1708571,-0.20165165,-0.16562048,-0.15021305,-0.20421189,0.24326569,-0.33909974,0.35199532,-0.21446478,0.18233103,-0.2155415,-0.31005794,0.21898767,0.13851821,0.3186594,-0.1890932,-0.3433766,-0.08805015,0.029398518,-0.25542223,0.31756312,0.1904345,0.07071552,0.04186507,0.30501887,0.27178863,-0.3951948,0.012466243,0.37048152,0.18954754,0.17799167,0.3147905,-0.32881978,0.10501575,0.031469945,-0.10203109,0.3700346,0.25204393,-0.35980818,0.15045771,0.296744,0.4844517,0.31157434,-0.20315222,-0.28946185,-0.20503509,0.16697063,0.2979277,0.0053786365,0.27195904,0.010926823,-0.18975662,-0.12113185,-0.13758282,0.0008823875,0.3065991,0.15878402,-0.23371488,-0.16610335,-0.21399319,-0.46699318,-0.21885017,0.31049374,-0.3163887,0.18879442,0.33351374,0.14688197,0.062391993,-0.44510773,-0.2053178,0.24669026,0.29171383,-0.31253272,-0.14533055,0.27043346,0.36906624,-0.08996437,-0.15953004,-0.16007106,0.14528963,-0.22043373,-0.20611612,0.1042482,-0.17861362,0.35415998,-0.16196768,0.15762575,0.09630608,0.22519395,0.279297,-0.18934603,0.33363834,0.20559403,0.21887876,0.23254628
f19_i1,0.1474384,-0.22325249,0.059474964,-0.21118632,-0.27263162,0.22660859,-0.21257573,-0.2376296,0.19445977,-0.17033929,0.226743,-0.19367109,0.38811836,-0.1203714,0.24311708,-0.31643534,-0.24892756,0.3276038,-0.043033,0.25222862,-0.28694627,-0.11961959,-0.48704955,0.21311273,-0.1429119,-0.22780006,-0.06261355,0.14105365,0.20283031,0.38866034,0.075858094,-0.18801299,0.16248465,0.45254686,0.12375392,0.100127324,0.3966731,-0.18741594,0.24756885,-0.18666874,-0.12971428,0.21101503,0.13202043,-0.07094484,0.31006533,0.40648547,0.277266,0.050236307,-0.16375193,0.4398447,-0.18388827,0.12172873,0.2197146,0.16206846,0.24542962,0.25884825,-0.13947932,-0.2700112,-0.22629932,0.12520228,0.29819342,0.33895764,-0.25878632,-0.33496967,-0.14757818,-0.33365577,-0.21439007,0.05089867,-0.09133925,-0.039302655,0.09984843,0.42279658,-0.08251394,-0.17602244,-0.28510177,0.2628971,0.24445482,-0.18702069,-0.23524009,0.1510908,-0.25522855,-0.36280313,-0.17217976,-0.19729821,0.23189408,-0.22974662,-0.30610597,0.2925799,-0.17695814,-0.31247887,-0.29126722,0.27130026,0.315437,0.33845943,0.08404086,-0.33810592,-0.20835821,0.1538103,0.46707946,0.12575401
f19_i2,0.28884447,-0.27611625,0.11572089,-0.13266468,-0.19731829,0.056344673,-0.3030569,-0.12518051,0.30214325,-0.14868587,0.17098874,-0.29475003,0.30029222,-0.27902058,0.25513548,-0.31820798,-0.27250117,0.3169235,0.10133372,0.20481987,-0.09152082,-0.12142598,0.22342014,0.23265223,-0.12302276,0.29664716,0.35267526,0.26653835,-0.001287245,0.24196494,0.16033894,-0.12536165,-0.20793559,0.3798818,0.32746515,0.0811567,0.60476303,0.07382583,0.3416149,-0.19078356,-0.12853043,0.27744704,0.27380982,-0.29129872,0.19667313,0.08725092,0.1632399,0.36686367,-0.30273527,0.29546133,-0.19703777,0.36216602,0.310722,0.22932336,0.1564055,0.43714875,-0.2862499,-0.23521397,-0.20306802,-0.47257233,0.28461352,0.10502347,-0.24983403,-0.20936377,-0.23185009,-0.1796753,-0.22248761,0.030569121,-0.07916528,0.12881981,0.20833531,0.42786616,0.23549153,-0.19328545,-0.14643857,0.31543025,0.25637114,-0.18757811,-0.30052632,0.15536122,-0.26604354,-0.17319423,0.15681803,-0.2535052,0.060191303,-0.20077908,-0.3622519,0.19509497,-0.17036264,-0.21206447,-0.15558934,0.019283356,0.3857666,-0.1684584,0.038550165,-0.27046174,-0.40936956,0.18868849,0.12247094,0.18934917
f19_i3,0.09238804,-0.0539399,0.76116526,-0.2054809,-0.2836931,0.035614453,-0.31982586,-0.14889635,0.40180755,-0.16091566,0.26880056,-0.14666937,0.09893344,-0.30088416,0.12635824,-0.20271346,-0.31936106,0.35087314,-0.043433644,0.18583527,-0.16440563,-0.37359574,-0.019912237,0.23618138,-0.21018146,-0.255159,0.117641315,0.22870155,0.40760636,0.27743816,0.19681248,-0.2340527,-0.09933914,0.20544466,0.37380803,0.1702475,0.51766807,-0.043559022,0.215794,-0.19866773,-0.15463452,0.25845677,0.27286756,-0.012230118,0.27341858,0.25569704,0.46329856,-0.057021048,-0.15800667,-0.06980051,-0.2314811,0.21041867,-0.039416827,0.4010469,0.26449695,0.24111816,-0.1533078,-0.12784371,-0.22553678,0.29931724,-0.13277595,0.390272,-0.16026367,-0.14307156,-0.241623,0.04881827,-0.21125637,-0.20841378,-0.40123305,0.08093134,0.1645676,0.21671882,0.13584672,-0.19202518,-0.22179028,0.271603,0.250578,-0.25348878,-0.086605474,0.18840247,-0.22433645,-0.20522675,-0.060983203,-0.18779977,0.120893724,-0.050267518,-0.23535086,0.24624233,-0.24479464,-0.3386055,-0.17338806,0.08695931,0.28051305,0.20044869,0.12694393,-0.3068411,-0.247275,0.30863628,0.26001087,0.46572864
f19_i4,0.12143979,-0.19528653,-0.36445355,-0.1399315,-0.2627209,0.20723939,-0.31775728,-0.1290579,0.26689252,-0.0875398,0.27660728,-0.14000288,0.28137946,-0.2012313,0.29802245,-0.33349854,-0.2897343,0.35105854,0.07816258,0.34459648,-0.17759688,-0.20132224,-0.27283266,0.22847658,-0.09779562,0.24700004,0.32233,0.057417873,0.044680953,0.2918374,0.17593017,-0.28847373,-0.4316571,0.38560212,0.227081,0.29624894,0.36883512,-0.19287138,0.22753035,-0.26344657,-0.103133574,0.41739964,0.12703902,-0.2970783,0.24929227,0.46664003,0.28068787,0.24037927,-0.3828501,0.109750025,-0.23485242,0.17697024,0.278373,0.17631279,0.3787541,0.4246901,-0.24538837,-0.2730489,-0.20502146,-0.00022874371,0.2015148,0.21321811,-0.15616821,-0.2958576,-0.22560523,-0.16629443,-0.10930034,-0.26285,-0.109894775,0.1373669,0.17882189,0.3038244,0.0065491535,-0.020841068,-0.219013,0.19293037,0.18976314,-0.03430701,-0.24304308,0.13645974,-0.21710682,-0.16646686,-0.00580704,-0.31980017,0.15780008,-0.1696297,-0.33341,0.088725336,-0.24284372,-0.31989816,-0.03831627,-0.10960206,0.4308178,-0.37481257,0.13786095,-0.1886658,-0.19827649,0.12070352,0.07147525,0.27544278
f19_i5,0.22739221,-0.14291836,-0.09209447,-0.18691753,-0.21892287,-0.0027262894,-0.28529674,-0.21067853,0.1653284,-0.18736549,0.20011756,-0.25783405,0.2864806,-0.19423217,0.138818,-0.28397915,-0.2733393,0.29328877,0.7391765,-0.057666663,-0.19247302,-0.4637958,-0.18973109,0.14089057,-0.1429522,-0.2520918,0.29617864,0.1857552,0.111982726,0.348938,0.2625456,-0.16024843,0.03467872,0.29302114,0.09539582,0.15419243,0.25969082,0.002927208,0.080202386,-0.28808707,-0.32145697,0.0959477,0.095928594,-0.271138,0.22640766,0.082173906,0.29072702,0.3951966,-0.37235174,0.02314341,-0.260731,0.16736422,0.124960065,0.24992166,0.29104728,0.52947444,-0.23029415,-0.18550144,-0.29748684,-0.016427152,0.3774272,0.17256437,-0.27647957,-0.5525643,-0.357798,-0.2639819,-0.23080681,0.038259152,-0.3122971,0.26672807,0.07604886,0.1471702,0.2218401,-0.33397356,-0.1674321,0.39701313,0.13153788,-0.17074192,-0.31833792,0.26250595,0.057810444,-0.31091908,-0.091271885,-0.29255056,0.20392196,-0.22499813,-0.2512261,0.11884683,-0.24641624,-0.18587008,0.010950459,0.29037976,0.5038103,0.17998528,0.19461608,-0.03197466,-0.3289981,0.15809828,0.1427638,0.30593947
f20_i1,0.33384532,-0.13551296,-0.0034899265,-0.13571922,-0.15798698,0.23760693,-0.25575298,-0.17164633,0.0058980356,0.052865744,0.1598843,-0.260358,0.38916886,-0.17521062,0.20468374,-0.21712366,-0.18023396,0.090097256,-0.247554,0.33940262,-0.14467947,-0.086874746,-0.43054342,0.18290576,-0.30481297,0.23113969,0.20214714,0.19642973,0.21406277,0.33239335,0.39927167,-0.086465806,-0.2995645,0.4143217,0.23902658,-0.10689521,0.6376933,0.071073,0.22276866,-0.17319764,-0.2506177,-0.104427956,0.09869286,-0.12846638,0.24056771,-0.0134803355,0.118539914,0.29013446,-0.24220733,0.21089016,-0.18709593,0.20040813,0.1436957,0.04225667,0.23018831,0.18528192,-0.30097446,-0.19217472,-0.24535733,-0.5024285,0.28581527,0.20656316,-0.22686759,-0.016206698,-0.41375497,-0.15879948,-0.27426142,0.25014168,-0.10689102,0.26382565,0.2974816,0.39266425,0.0811551,-0.41918534,-0.21510278,0.039479896,0.293071,-0.10801724,-0.15704596,0.2225489,-0.424379,-0.30933335,0.0033097004,-0.1825127,0.023835963,-0.2181161,-0.064925216,0.168879,-0.30216253,-0.15030473,-0.041462895,0.24695064,0.34436265,0.27894807,0.1157954,-0.28058264,-0.20925884,0.15595992,0.06243074,0.2190947
f20_i2,0.19087215,-0.21576105,-0.034310363,-0.20808199,-0.022758622,0.059296604,-0.2055437,-0.0131411655,0.4156958,-0.15718758,-0.12516066,-0.2359245,0.5026608,-0.2464738,0.24720718,-0.09144429,-0.20133922,0.247985,-0.17965816,0.16942729,-0.25543845,-0.16797309,-0.2087843,0.08284115,-0.24596538,0.29362452,-0.005989626,0.118673824,0.2675425,0.11806251,0.03088351,-0.09979305,0.32429504,-0.11792891,0.23019841,0.08615416,-0.22203332,-0.44564074,0.33790642,-0.257168,-0.20113383,0.12345783,0.24748093,-0.2696162,0.19728625,-0.009057527,0.35498074,0.109149896,-0.28542992,0.22944988,-0.09409393,0.13724925,0.11323582,0.27673683,0.41951072,0.41047597,-0.24639882,-0.061719347,-0.183077,-0.25255123,0.24019386,0.17500834,0.12813562,-0.25502834,-0.24833497,-0.39989293,-0.20591867,0.23771185,-0.34907526,0.03526013,-0.065875806,-0.019612316,0.3277964,-0.30042872,-0.2798966,-0.16973935,0.22594908,-0.12722965,-0.119050935,0.43086627,-0.5621096,-0.21316776,-0.37976426,-0.31135634,-0.023188094,-0.17307743,-0.13992797,0.036033355,-0.23485443,-0.66461104,-0.051252604,0.23932071,0.2617778,0.3986822,0.24033755,-0.21671489,-0.23898672,0.18883452,0.18529184,-0.008511052
f20_i3,0.022180289,-0.18869855,0.29861593,-0.16433594,-0.13423026,0.24011065,-0.2214665,-0.20595294,0.15426111,-0.051942863,0.29820165,-0.24137633,0.15692632,-0.12558849,0.12797228,-0.20841274,-0.21378216,0.13380536,-0.29126915,0.113622725,-0.25042954,-0.17028108,-0.3286186,0.18768567,-0.19434136,-0.23669253,-0.051928326,0.18641917,0.2568451,0.214942,-0.03370447,-0.44752482,0.35685584,0.20456535,0.29605407,0.16956823,0.51195854,-0.36522767,0.26104665,-0.21530348,-0.113544315,0.107459165,0.11544528,-0.1742459,0.087751284,0.29597834,-0.050660767,0.23968817,-0.18611133,0.40215403,-0.23380302,0.42895678,0.18469356,0.2552567,0.15256178,0.18067642,-0.32411966,-0.19703177,-0.16330291,-0.20249793,0.24167614,0.23184745,-0.10540503,-0.44716638,-0.24249846,-0.22976832,-0.28932703,0.084765986,-0.0720475,0.17808616,0.22815642,0.18688819,0.03805064,0.030597635,-0.21901196,0.30743,0.18754481,-0.13672623,-0.15457088,0.35418794,-0.6268778,0.029594876,-0.23144785,-0.29234138,0.23086107,-0.15895632,-0.14893317,0.4039316,-0.08707698,-0.2954053,-0.21874401,0.2218303,0.17354393,0.686564,0.16741467,-0.16004248,-0.54624915,0.20958899,0.40894148,0.34045216
f20_i4,0.147501,-0.27441862,0.60436624,-0.24708328,-0.2947777,0.08023326,-0.19557784,-0.21724832,0.31850123,-0.03919429,0.31758064,-0.29591942,0.20973538,-0.258649,0.13844062,-0.30991086,-0.37434337,0.27525553,-0.5114237,0.28254128,-0.23905568,-0.11283634,0.037173457,0.40097302,-0.23614766,0.10472223,-0.17854096,0.29068032,0.07044058,0.14228618,0.079253845,-0.30333364,-0.3875757,-0.06304395,0.29144427,0.044376906,0.2666457,-0.16303498,0.34140983,-0.092946835,-0.22135879,0.13662952,0.28387442,-0.1381263,0.20083438,0.24860236,0.16049531,0.16774268,-0.24162382,0.43300718,-0.30517054,0.08034387,0.14266618,0.11544956,0.25915843,0.4058611,-0.31987455,-0.100956865,-0.15300821,-0.4903535,0.02252901,0.29568705,-0.17530632,-0.19801928,-0.39943168,-0.14369638,-0.23298578,0.042659268,-0.21054457,0.17266554,0.15006152,0.342081,-0.07076812,0.2570608,-0.19135424,0.3433443,0.14054354,-0.24626665,-0.26111495,0.32148242,-0.3494674,-0.025284458,-0.28936398,-0.3562616,0.2653473,-0.09798427,-0.20567463,0.27054945,-0.2196377,-0.16767226,-0.014842039,0.22015867,0.11940861,0.16436787,0.1656319,-0.21114248,-0.37615606,0.3048534,0.24561964,0.015723094
f20_i5,0.19290689,-0.23046677,0.2918121,-0.10414625,-0.2821975,0.14588226,-0.2407212,-0.1407668,0.33577782,-0.24975872,0.16845345,-0.2268768,0.33076927,-0.21430807,0.23076218,-0.15397692,-0.20425649,0.2753443,-0.096990295,0.4920906,-0.2694721,0.018440628,-0.022761451,0.11058221,-0.24609697,0.14519161,-0.22782978,0.19893777,0.25927496,0.4150061,0.20569268,-0.040172096,0.2875383,0.24253869,0.28905445,0.051804464,0.4873017,-0.0009402506,0.17458464,-0.25929278,-0.28928268,0.022854239,0.26028088,-0.1384848,0.23336403,-0.20128794,0.38637784,-0.13688102,-0.17629805,0.18366076,-0.22660469,0.03292614,0.0063356995,0.3166166,0.29560348,0.40132204,-0.2323507,-0.20847385,-0.21122928,0.35674983,0.25602812,0.27819785,0.060600605,-0.071075164,-0.19273283,-0.3785778,-0.24239524,-0.048486818,-0.08761261,-0.00853134,0.19442463,0.15622842,0.16125633,-0.22693954,-0.17693707,0.10783934,0.32432207,-0.17947592,-0.25960705,-0.1315344,0.12182447,-0.44494957,-0.26786137,-0.27007103,0.035857778,-0.22948328,-0.26172462,0.4685908,-0.06738284,-0.52484155,-0.068543404,0.31973514,0.30452216,-0.11617246,0.10519863,-0.20128997,-0.124806955,0.38080886,0.3954559,0.0005024331
